sample_id,true_label,baseline_top1,baseline_margin,entropy,orig_rank,ours_rank,oracle_sample_rank,oracle_candidate_rank,oracle_sample_choose_orig,oracle_candidate_choose_orig_ratio,mixed_preference,hop2_activation,prompt_count_log1p,oracle_gap
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b020_80_90.wav,beach,0.38728779554367065,0.18267856538295746,0.9980347486632245,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.17519354820251465
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b020_200_210.wav,beach,0.40072399377822876,0.17104825377464294,0.9980102318586082,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.17095988988876343
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b020_180_190.wav,beach,0.38352352380752563,0.14817163348197937,0.99855567520965,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.16326206922531128
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b020_190_200.wav,beach,0.401045560836792,0.15497316420078278,0.9980037137957494,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.151452898979187
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b020_20_30.wav,beach,0.3831159472465515,0.1621646136045456,0.998324209909269,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.17066580057144165
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b020_0_10.wav,beach,0.35274624824523926,0.08466744422912598,0.9988817264903788,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.13863828778266907
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b020_10_20.wav,beach,0.380825936794281,0.12898948788642883,0.9983362090704407,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.17614763975143433
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b020_130_140.wav,beach,0.4167492091655731,0.18294867873191833,0.9979280894528089,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.16689294576644897
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b020_120_130.wav,beach,0.3893367052078247,0.145979642868042,0.9980080097917244,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.16784268617630005
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b020_140_150.wav,beach,0.38820186257362366,0.16829738020896912,0.9979693458279488,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.17861583828926086
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_50_60.wav,beach,0.4134162664413452,0.16563092172145844,0.9983154697795266,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.14356094598770142
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_30_40.wav,beach,0.3774356245994568,0.1416953206062317,0.9987562537803482,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.1691190004348755
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_40_50.wav,beach,0.41747814416885376,0.16890038549900055,0.9981157800355819,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.14662259817123413
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_150_160.wav,beach,0.40774017572402954,0.17997270822525024,0.9980423036906289,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.16863566637039185
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_170_180.wav,beach,0.38885024189949036,0.11684399843215942,0.9986829255731875,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.1458435356616974
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_160_170.wav,beach,0.4179849326610565,0.16198381781578064,0.99812918650578,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.14208289980888367
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_90_100.wav,beach,0.37424328923225403,0.1045927107334137,0.9990691948664634,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.11693966388702393
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_110_120.wav,beach,0.42640677094459534,0.13325783610343933,0.9984506455149491,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.13069406151771545
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_100_110.wav,beach,0.39497506618499756,0.0894278883934021,0.9986116712951182,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.12266138195991516
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_130_140.wav,beach,0.43436744809150696,0.16844376921653748,0.9977115860694444,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.14282476902008057
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_120_130.wav,beach,0.4433248043060303,0.11078241467475891,0.9984540526841708,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.08102509379386902
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_140_150.wav,beach,0.4123724699020386,0.18404138088226318,0.9977674340171204,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.1681419014930725
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_60_70.wav,beach,0.38762205839157104,0.1673128455877304,0.9983202842577745,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.18022450804710388
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_80_90.wav,beach,0.40078005194664,0.17564481496810913,0.9980533399561511,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.18314436078071594
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_70_80.wav,beach,0.3906686305999756,0.18061107397079468,0.9979632721784668,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.19480594992637634
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_200_210.wav,beach,0.41782066226005554,0.15811830759048462,0.9983219137734892,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.13418617844581604
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_180_190.wav,beach,0.4235140383243561,0.18715862929821014,0.997920312218716,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.17116636037826538
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_190_200.wav,beach,0.42617008090019226,0.18400555849075317,0.9979678644500264,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.17175745964050293
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_20_30.wav,beach,0.3902086615562439,0.18792042136192322,0.9979007580301399,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.18242883682250977
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_0_10.wav,beach,0.4139864146709442,0.1953781694173813,0.9976739590702145,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.18603911995887756
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_10_20.wav,beach,0.39599844813346863,0.14997240900993347,0.9985002716753508,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.16455301642417908
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_140_150.wav,beach,0.39772626757621765,0.13869038224220276,0.9980899299908353,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.12790143489837646
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_120_130.wav,beach,0.38649529218673706,0.1387946605682373,0.9983173215019296,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.14056819677352905
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_130_140.wav,beach,0.3873600959777832,0.12231224775314331,0.9986250036964202,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.13461273908615112
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_60_70.wav,beach,0.4186253845691681,0.151917964220047,0.9980883004751206,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.12291699647903442
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_80_90.wav,beach,0.40378284454345703,0.17496642470359802,0.9978655012355858,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.16622895002365112
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_70_80.wav,beach,0.41877084970474243,0.12135729193687439,0.9985165668324977,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.1013859212398529
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_190_200.wav,beach,0.431562215089798,0.14318740367889404,0.9980656353929073,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.10641509294509888
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_180_190.wav,beach,0.38828834891319275,0.08438888192176819,0.9985002716753508,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.12541323900222778
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_200_210.wav,beach,0.41364729404449463,0.12566250562667847,0.9980677093219987,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.10773321986198425
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_40_50.wav,beach,0.41633349657058716,0.159349262714386,0.9981586659264364,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.16471466422080994
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_30_40.wav,beach,0.4213758409023285,0.1701931655406952,0.9979948255282147,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.16564974188804626
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_50_60.wav,beach,0.4185425639152527,0.21673624217510223,0.9968996428301559,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.18140384554862976
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_110_120.wav,beach,0.3971186876296997,0.16556820273399353,0.9979613463871676,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.1543612778186798
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_100_110.wav,beach,0.44580671191215515,0.14498737454414368,0.998168072676244,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.12154996395111084
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_90_100.wav,beach,0.4068622589111328,0.12404918670654297,0.9984709403924865,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.12669053673744202
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_170_180.wav,beach,0.4195910692214966,0.11657184362411499,0.9982279944132065,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.10953053832054138
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_160_170.wav,beach,0.4505518972873688,0.12246522307395935,0.9978850554241621,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.09515365958213806
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_150_160.wav,beach,0.40797746181488037,0.12045490741729736,0.9984710885302788,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.14357241988182068
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_10_20.wav,beach,0.35736268758773804,0.16838602721691132,0.9980343042498477,1,1,1,1,0.0,0.2,1.0,0.0,3.8712010109078907,0.19793763756752014
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_0_10.wav,beach,0.42234981060028076,0.11141282320022583,0.9988492102449812,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.13976380228996277
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_20_30.wav,beach,0.42599621415138245,0.1777264028787613,0.9974945642038072,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.14065760374069214
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_120_130.wav,beach,0.3661600947380066,0.056434810161590576,0.9991833350353873,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.11663183569908142
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_130_140.wav,beach,0.32815825939178467,0.04824399948120117,0.9995766408737947,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.0942094624042511
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_140_150.wav,beach,0.35220101475715637,0.08912089467048645,0.9994579825022074,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.12484252452850342
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_70_80.wav,beach,0.37728238105773926,0.09885269403457642,0.9992119996981864,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.14142385125160217
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_60_70.wav,beach,0.31335675716400146,0.00429612398147583,0.9996084904991271,2,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.05315077304840088
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_80_90.wav,beach,0.3554171025753021,0.09408596158027649,0.9988166939995837,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.12829115986824036
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_180_190.wav,beach,0.32488811016082764,0.059000253677368164,0.9997411478920816,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.11978000402450562
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_190_200.wav,beach,0.32996290922164917,0.011022001504898071,0.9999383933624543,2,3,2,1,1.0,0.2,1.0,0.0,3.8918202981106265,0.01459592580795288
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_200_210.wav,beach,0.32501956820487976,0.04268676042556763,0.9996521911478391,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.09474000334739685
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_150_160.wav,beach,0.3691170811653137,0.1281573474407196,0.9989214274187002,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.16301563382148743
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_170_180.wav,beach,0.37653568387031555,0.0986885130405426,0.9993625817640024,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.12778311967849731
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_160_170.wav,beach,0.3279763460159302,0.044442057609558105,0.9996444879826424,3,3,3,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.02581024169921875
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_40_50.wav,beach,0.3293386697769165,0.029991745948791504,0.9998308453252852,3,3,3,1,0.0,0.2,1.0,0.0,4.007333185232471,0.026546508073806763
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_30_40.wav,beach,0.3471824526786804,0.06775683164596558,0.9995451615929429,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.10462185740470886
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_50_60.wav,beach,0.34921735525131226,0.057077229022979736,0.9993749512696547,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.0982435941696167
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_0_10.wav,beach,0.36837151646614075,0.0689907968044281,0.9990691207975673,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.1006440818309784
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_20_30.wav,beach,0.3785162568092346,0.11533889174461365,0.9988298041941973,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.16157472133636475
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_10_20.wav,beach,0.3619839549064636,0.06403693556785583,0.9989777197797528,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.09870290756225586
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_100_110.wav,beach,0.3595110774040222,0.02171337604522705,0.9997591466338391,2,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.05437272787094116
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_90_100.wav,beach,0.29138559103012085,0.009725034236907959,0.9999074325638753,3,2,2,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.022478163242340088
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_110_120.wav,beach,0.3151392936706543,0.04608964920043945,0.9997573689803323,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.10655203461647034
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_40_50.wav,beach,0.33860117197036743,0.03384137153625488,0.9994985722572822,3,4,3,1,1.0,0.2,1.0,0.0,3.8918202981106265,0.038774698972702026
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_50_60.wav,beach,0.341621071100235,0.008699983358383179,0.9994892395763708,5,5,5,1,1.0,0.2,1.0,0.0,3.8918202981106265,0.023360759019851685
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_30_40.wav,beach,0.36856475472450256,0.017775774002075195,0.9996859665644707,2,5,2,1,1.0,0.2,1.0,0.0,3.8918202981106265,0.04365381598472595
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_170_180.wav,beach,0.3329409956932068,0.02655690908432007,0.998989348596444,2,4,2,1,1.0,0.2,1.0,0.0,3.8918202981106265,0.05932992696762085
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_150_160.wav,beach,0.3149665594100952,0.005805671215057373,0.9994688706299373,1,1,1,1,1.0,0.2,1.0,0.0,3.8918202981106265,0.1325729787349701
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_160_170.wav,beach,0.3779571056365967,0.00693938136100769,0.9995083493515703,6,6,6,6,0.0,0.0,0.0,0.0,3.8501476017100584,-0.18512290716171265
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_100_110.wav,beach,0.3882777690887451,0.023431479930877686,0.9996042685720482,6,6,6,6,0.0,0.0,0.0,0.0,3.8712010109078907,-0.17219504714012146
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_110_120.wav,beach,0.37039268016815186,0.04675978422164917,0.9991410416957016,8,8,8,8,0.0,0.0,0.0,0.0,3.8501476017100584,-0.2749132513999939
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_90_100.wav,beach,0.35855287313461304,0.00010702013969421387,0.9994612415336368,10,10,10,10,0.0,0.0,0.0,0.0,3.8712010109078907,-0.21800652146339417
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_70_80.wav,beach,0.35291898250579834,0.015104115009307861,0.9993782103010841,2,4,2,1,1.0,0.2,1.0,0.0,3.8918202981106265,0.05426114797592163
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_60_70.wav,beach,0.36785322427749634,0.008595407009124756,0.9997230010125316,1,5,1,1,1.0,0.2,1.0,0.0,3.8918202981106265,0.049468934535980225
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_80_90.wav,beach,0.39569342136383057,0.04564523696899414,0.9995281998157309,8,8,8,8,0.0,0.0,0.0,0.0,3.8501476017100584,-0.20798754692077637
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_0_10.wav,beach,0.34544312953948975,0.028933167457580566,0.9995696783975593,2,4,2,1,1.0,0.2,1.0,0.0,3.8918202981106265,0.059221357107162476
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_20_30.wav,beach,0.27800247073173523,0.03932380676269531,0.9992491822840397,7,7,7,7,0.0,0.0,0.0,0.0,3.8712010109078907,-0.23198004066944122
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_10_20.wav,beach,0.3381437063217163,0.00791439414024353,0.9998389929038586,8,8,8,8,0.0,0.0,0.0,0.0,3.8501476017100584,-0.15805315971374512
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_120_130.wav,beach,0.46421802043914795,0.10644644498825073,0.9992580705515743,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.1256125271320343
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_130_140.wav,beach,0.38202059268951416,0.028200507164001465,0.9998471404824321,2,2,2,1,1.0,0.2,1.0,0.0,3.8918202981106265,0.02358800172805786
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_140_150.wav,beach,0.3444756269454956,0.004213541746139526,0.9998413631085346,2,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.04305696487426758
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_20_30.wav,beach,0.3848382830619812,0.04402071237564087,0.999351471429584,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.07637438178062439
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_10_20.wav,beach,0.4696158170700073,0.09515637159347534,0.9991827424842183,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.09852677583694458
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_0_10.wav,beach,0.3384782373905182,0.04573330283164978,0.9998112170678128,15,15,15,15,0.0,0.0,0.0,0.0,3.828641396489095,-0.3079246059060097
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_190_200.wav,beach,0.24542109668254852,0.03032456338405609,0.9999106915953047,1,1,1,1,1.0,0.2,1.0,0.0,4.007333185232471,0.1262349784374237
/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_180_190.wav,beach,0.2955380976200104,0.0003635585308074951,0.9999367638467396,7,7,7,7,0.0,0.0,0.0,0.0,3.828641396489095,-0.16477060317993164
