dataset_name,sample_id,true_label,baseline_top1,baseline_margin,entropy,hop2_activation,prompt_count_log1p,oracle_choose_orig_ratio,key_candidate_count
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b020_120_130.wav,beach,0.40747180581092834,0.15432187914848328,0.998303618756147,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b020_140_150.wav,beach,0.40170371532440186,0.19222185015678406,0.9975619668992781,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_50_60.wav,beach,0.40516161918640137,0.1700628250837326,0.9981671838494904,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_30_40.wav,beach,0.38121211528778076,0.1634712964296341,0.9984713848058633,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_40_50.wav,beach,0.406657874584198,0.17261597514152527,0.9981761461859212,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_150_160.wav,beach,0.3971511721611023,0.17323262989521027,0.9981801459063118,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_170_180.wav,beach,0.41743046045303345,0.137789785861969,0.9984401277316998,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_160_170.wav,beach,0.4078742563724518,0.16531044244766235,0.9982872495301042,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_90_100.wav,beach,0.4032258689403534,0.13502606749534607,0.9984392389049463,0.0,4.007333185232471,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_110_120.wav,beach,0.4319833517074585,0.11421763896942139,0.9980859302704447,0.0,4.007333185232471,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_100_110.wav,beach,0.4151669144630432,0.16056591272354126,0.9981642210936456,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_130_140.wav,beach,0.4377756714820862,0.20044715702533722,0.9973027998317475,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_120_130.wav,beach,0.4016348123550415,0.09528499841690063,0.9986775926126668,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_140_150.wav,beach,0.42417111992836,0.1763792634010315,0.9978144677661578,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_60_70.wav,beach,0.4249228537082672,0.16039586067199707,0.9981868121069628,0.0,3.8712010109078907,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_80_90.wav,beach,0.3987884521484375,0.1832452118396759,0.9975073040539402,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_70_80.wav,beach,0.3966125249862671,0.18163125216960907,0.9977376583208794,0.0,4.007333185232471,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_200_210.wav,beach,0.41809552907943726,0.15153366327285767,0.9983122848169933,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_180_190.wav,beach,0.41013211011886597,0.17726194858551025,0.9981574808240985,0.0,4.007333185232471,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_190_200.wav,beach,0.38996919989585876,0.1784917712211609,0.9981828123865722,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_20_30.wav,beach,0.39782431721687317,0.1971537321805954,0.9976911430541148,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_0_10.wav,beach,0.3965597152709961,0.1849651336669922,0.9979751232018463,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b021_10_20.wav,beach,0.3942573070526123,0.17732015252113342,0.9981100026616844,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_140_150.wav,beach,0.4144928455352783,0.09397813677787781,0.998105558527917,0.0,3.988984046564274,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_120_130.wav,beach,0.3695351779460907,0.13201278448104858,0.9983913903980516,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_130_140.wav,beach,0.37461918592453003,0.04660201072692871,0.9984222771277345,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_60_70.wav,beach,0.4037861227989197,0.15620070695877075,0.9981229647185057,0.0,4.007333185232471,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_80_90.wav,beach,0.40035462379455566,0.18943357467651367,0.9973862014087809,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_70_80.wav,beach,0.4247434437274933,0.11003682017326355,0.9987037389329978,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_190_200.wav,beach,0.3757508099079132,0.027137666940689087,0.9984307209818923,0.0,4.007333185232471,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_180_190.wav,beach,0.37275439500808716,0.08318436145782471,0.9985285659936693,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_200_210.wav,beach,0.41629984974861145,0.14156672358512878,0.9981817754220265,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_40_50.wav,beach,0.41291505098342896,0.17146506905555725,0.9981645173692301,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_30_40.wav,beach,0.43384334444999695,0.1935548186302185,0.9970715567380548,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_50_60.wav,beach,0.4412839114665985,0.19886019825935364,0.9970719270825354,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_110_120.wav,beach,0.40220504999160767,0.13164734840393066,0.9981387413933797,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_100_110.wav,beach,0.4236023426055908,0.1557362973690033,0.9978897958335139,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_90_100.wav,beach,0.3870887756347656,0.106832355260849,0.9988189160664673,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_170_180.wav,beach,0.42243340611457825,0.1248314380645752,0.9981365933953921,0.0,4.007333185232471,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_160_170.wav,beach,0.433938205242157,0.119788259267807,0.9981562216528644,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_150_160.wav,beach,0.41155287623405457,0.15189585089683533,0.99832724673401,0.0,4.007333185232471,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_10_20.wav,beach,0.40204736590385437,0.15230505168437958,0.9981391117378603,0.0,4.007333185232471,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_0_10.wav,beach,0.4416831135749817,0.17557555437088013,0.9981641470247494,0.0,3.8918202981106265,0.2,5
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b022_20_30.wav,beach,0.4068089723587036,0.17011305689811707,0.9983316167988812,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_120_130.wav,beach,0.36660557985305786,0.06216537952423096,0.9991611884354468,0.0,4.007333185232471,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_130_140.wav,beach,0.3798384666442871,0.1198360025882721,0.9989249086568178,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_140_150.wav,beach,0.40777117013931274,0.06627678871154785,0.9996938919363557,0.0,3.8918202981106265,0.2,5
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_70_80.wav,beach,0.37477588653564453,0.07065844535827637,0.9991818536574648,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_60_70.wav,beach,0.3246368169784546,0.015811622142791748,0.9996495246675787,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_80_90.wav,beach,0.3710315227508545,0.0879763662815094,0.998951721597214,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_180_190.wav,beach,0.2949862480163574,0.03868913650512695,0.9998645466730207,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_190_200.wav,beach,0.36898383498191833,0.09509477019309998,0.9993282878650979,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_200_210.wav,beach,0.3379285931587219,0.04188799858093262,0.9996209340736757,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_150_160.wav,beach,0.33920079469680786,0.056959688663482666,0.9996903366293419,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_170_180.wav,beach,0.3423554301261902,0.061533212661743164,0.9996556723859569,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_160_170.wav,beach,0.3449627161026001,0.04589909315109253,0.9995273109889775,0.0,3.8918202981106265,0.2,5
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_40_50.wav,beach,0.3012104630470276,0.008259713649749756,0.9998918780956897,0.0,4.007333185232471,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_30_40.wav,beach,0.32275649905204773,0.02930128574371338,0.9996036019519832,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_50_60.wav,beach,0.36245572566986084,0.07889854907989502,0.9992899201769068,0.0,4.007333185232471,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_0_10.wav,beach,0.3484177887439728,0.06608757376670837,0.9993816915392018,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_20_30.wav,beach,0.37545669078826904,0.09165596961975098,0.9992127403871477,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_10_20.wav,beach,0.3810814321041107,0.10222944617271423,0.9987424769656695,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_100_110.wav,beach,0.3283497095108032,0.0030756592750549316,0.9998864710662728,0.0,4.007333185232471,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_90_100.wav,beach,0.33546724915504456,0.07747992873191833,0.9994616118781173,0.0,4.007333185232471,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a014_110_120.wav,beach,0.3389773368835449,0.03517112135887146,0.9996182675934152,0.0,4.007333185232471,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_40_50.wav,beach,0.3672938644886017,0.05777600407600403,0.9995681970196368,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_50_60.wav,beach,0.35045477747917175,0.010304272174835205,0.9996707824407657,0.0,3.8918202981106265,0.2,5
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_30_40.wav,beach,0.37445321679115295,0.02207311987876892,0.9997034468239555,0.0,3.8501476017100584,0.0,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_170_180.wav,beach,0.3567923307418823,0.030112802982330322,0.9994884988874096,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_150_160.wav,beach,0.3176063895225525,0.02482694387435913,0.9996384884020565,0.0,3.8712010109078907,0.0,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_160_170.wav,beach,0.32383546233177185,0.005116105079650879,0.9995679748129485,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_100_110.wav,beach,0.3787689507007599,0.0567915141582489,0.9990915636730922,0.0,3.8712010109078907,0.0,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_110_120.wav,beach,0.3734358847141266,0.028411298990249634,0.9993287322784746,0.0,3.8501476017100584,0.0,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_90_100.wav,beach,0.377996027469635,0.03424695134162903,0.999279180186969,0.0,3.8712010109078907,0.0,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_70_80.wav,beach,0.37948429584503174,0.006541848182678223,0.9992069630132502,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_60_70.wav,beach,0.3707934319972992,0.012476474046707153,0.9995351622919665,0.0,3.8918202981106265,0.2,5
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_80_90.wav,beach,0.35208815336227417,0.004875302314758301,0.9995378287722269,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_0_10.wav,beach,0.35597658157348633,0.03054150938987732,0.9995006461863736,0.0,3.8501476017100584,0.0,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_20_30.wav,beach,0.26882076263427734,0.0037360787391662598,0.999896322229457,0.0,3.8712010109078907,0.0,5
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a006_10_20.wav,beach,0.33208388090133667,0.024427354335784912,0.9998757310763351,0.0,3.8501476017100584,0.0,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_120_130.wav,beach,0.3125842213630676,0.0009388327598571777,0.9999318752995955,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_130_140.wav,beach,0.4246644973754883,0.020260542631149292,0.999600491058346,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_140_150.wav,beach,0.4294314682483673,0.09748905897140503,0.9990418634437944,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_20_30.wav,beach,0.39895957708358765,0.029904305934906006,0.9996774486414167,0.0,3.8066624897703196,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_10_20.wav,beach,0.3540084958076477,0.06343409419059753,0.9995337549829402,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_0_10.wav,beach,0.3095855414867401,0.014276862144470215,0.999890841131144,0.0,3.8066624897703196,0.0,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_190_200.wav,beach,0.27162542939186096,0.011612504720687866,0.999934615848752,0.0,3.9702919135521215,0.0,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_180_190.wav,beach,0.2663145661354065,0.008708059787750244,0.999956466173108,0.0,3.828641396489095,0.0,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_200_210.wav,beach,0.3116579055786133,0.004274964332580566,0.9997669979368281,0.0,3.8066624897703196,0.0,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_170_180.wav,beach,0.36143583059310913,0.050435006618499756,0.9997778119956618,0.0,3.8066624897703196,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_160_170.wav,beach,0.3435310423374176,0.006969541311264038,0.9998078098985913,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_150_160.wav,beach,0.39120396971702576,0.011004030704498291,0.9999082473217327,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_90_100.wav,beach,0.3120109736919403,0.013913840055465698,0.9999441707363518,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_110_120.wav,beach,0.3572147488594055,0.07721012830734253,0.9995301256070301,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_100_110.wav,beach,0.4275582432746887,0.014596104621887207,0.9998426963486647,0.0,3.8918202981106265,0.4,5
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_70_80.wav,beach,0.4030373990535736,0.05481305718421936,0.9996733748521299,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_80_90.wav,beach,0.37920740246772766,0.060073405504226685,0.9994633154627282,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_60_70.wav,beach,0.32162871956825256,0.006948292255401611,0.9998761754897119,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_30_40.wav,beach,0.37877345085144043,0.08682233095169067,0.9994683521476645,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_40_50.wav,beach,0.42543840408325195,0.07716140151023865,0.9989270566548054,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/a016_50_60.wav,beach,0.4523538053035736,0.05182528495788574,0.9995424951126826,0.0,3.8918202981106265,0.4,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b011_190_200.wav,beach,0.3489148020744324,0.08544325828552246,0.9992511080753388,0.0,3.8918202981106265,0.2,4
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b011_200_210.wav,beach,0.3847596347332001,0.08773070573806763,0.9990327529695714,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b011_180_190.wav,beach,0.37954387068748474,0.11319994926452637,0.9989156500448026,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b011_100_110.wav,beach,0.32754597067832947,0.09511660039424896,0.9988838004194702,0.0,3.8918202981106265,0.2,3
tut2017,/home/star/zkx/iknow-audio/data/TUT2017/development/TUT-acoustic-scenes-2017-development/audio/b011_110_120.wav,beach,0.3690461814403534,0.12222115695476532,0.9987026278995559,0.0,3.8918202981106265,0.2,4
