sample_id,true_label,baseline_top1,baseline_margin,entropy,orig_rank,ours_rank,oracle_sample_rank,oracle_candidate_rank,oracle_sample_choose_orig,oracle_candidate_choose_orig_ratio,mixed_preference,hop2_activation,prompt_count_log1p,oracle_gap
/home/star/zkx/CLAP/data/ESC-50/audio/1-110389-A-0.wav,dog,0.3079109191894531,0.0946756899356842,0.999293179208336,1,1,1,1,1.0,0.6,1.0,1.0,4.624972813284271,0.16221922636032104
/home/star/zkx/CLAP/data/ESC-50/audio/1-110537-A-22.wav,clapping,0.30187350511550903,0.1391126811504364,0.9986939618387096,1,1,1,1,0.0,0.2,1.0,1.0,4.605170185988091,0.13678738474845886
/home/star/zkx/CLAP/data/ESC-50/audio/1-115521-A-19.wav,thunderstorm,0.36319082975387573,0.2192392349243164,0.9971711794033389,1,1,1,1,0.0,0.2,1.0,1.0,3.4339872044851463,0.14807221293449402
/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-A-48.wav,fireworks,0.48928284645080566,0.21190762519836426,0.9962808712719532,1,1,1,1,0.0,0.2,1.0,1.0,3.6888794541139363,0.20910507440567017
/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-B-48.wav,fireworks,0.4768293499946594,0.31810063123703003,0.9941380581071457,1,1,1,1,0.0,0.2,1.0,1.0,3.6888794541139363,0.2999514639377594
/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-C-48.wav,fireworks,0.44001197814941406,0.2201332300901413,0.9962885744371499,1,1,1,1,0.0,0.2,1.0,0.0,3.988984046564274,0.23635926842689514
/home/star/zkx/CLAP/data/ESC-50/audio/1-115546-A-48.wav,fireworks,0.44642502069473267,0.22360911965370178,0.9963456074871638,1,1,1,1,0.0,0.2,1.0,0.0,3.988984046564274,0.2248612940311432
/home/star/zkx/CLAP/data/ESC-50/audio/1-115920-A-22.wav,clapping,0.3919772505760193,0.23695500195026398,0.9963013142872829,1,1,1,1,0.0,0.2,1.0,1.0,4.5217885770490405,0.2892284691333771
/home/star/zkx/CLAP/data/ESC-50/audio/1-115920-B-22.wav,clapping,0.28489041328430176,0.1488649845123291,0.998638928648891,1,1,1,1,0.0,0.2,1.0,0.0,3.828641396489095,0.17799675464630127
/home/star/zkx/CLAP/data/ESC-50/audio/1-115921-A-22.wav,clapping,0.3073360323905945,0.1711866706609726,0.9980740792470653,1,1,1,1,1.0,0.2,1.0,0.0,3.828641396489095,0.22975128889083862
/home/star/zkx/CLAP/data/ESC-50/audio/1-116765-A-41.wav,chainsaw,0.4926902651786804,0.11554640531539917,0.9962856857502012,1,1,1,1,1.0,0.4,1.0,1.0,4.787491742782046,0.1411670744419098
/home/star/zkx/CLAP/data/ESC-50/audio/1-11687-A-47.wav,airplane,0.37123286724090576,0.1306838095188141,0.9985682669219907,1,1,1,1,0.0,0.2,1.0,0.0,3.988984046564274,0.19120177626609802
/home/star/zkx/CLAP/data/ESC-50/audio/1-118206-A-31.wav,mouse click,0.40565621852874756,0.07663872838020325,0.9985487127334145,1,1,1,1,0.0,0.2,1.0,0.0,3.951243718581427,0.04506465792655945
/home/star/zkx/CLAP/data/ESC-50/audio/1-118559-A-17.wav,pouring water,0.38774001598358154,0.060073912143707275,0.998012602063284,1,1,1,1,0.0,0.0,0.0,1.0,3.4965075614664802,0.056463390588760376
/home/star/zkx/CLAP/data/ESC-50/audio/1-119125-A-45.wav,train,0.34901872277259827,0.19460994005203247,0.9975489307735607,1,1,1,1,0.0,0.2,1.0,0.0,3.8501476017100584,0.18681827187538147
/home/star/zkx/CLAP/data/ESC-50/audio/1-121951-A-8.wav,sheep,0.3924129903316498,0.11796757578849792,0.9981616286822813,1,1,1,1,0.0,0.2,1.0,0.0,3.988984046564274,0.1581929326057434
/home/star/zkx/CLAP/data/ESC-50/audio/1-12653-A-15.wav,water drops,0.3469827175140381,0.06963953375816345,0.9980522289227093,3,2,2,2,0.0,0.0,0.0,1.0,3.7612001156935624,-0.03933897614479065
/home/star/zkx/CLAP/data/ESC-50/audio/1-12654-A-15.wav,water drops,0.42569559812545776,0.11196395754814148,0.9960187414485777,2,2,2,2,0.0,0.0,0.0,1.0,3.58351893845611,-0.022522807121276855
/home/star/zkx/CLAP/data/ESC-50/audio/1-12654-B-15.wav,water drops,0.39124247431755066,0.09948462247848511,0.9974061259418376,3,2,2,2,0.0,0.0,0.0,1.0,3.737669618283368,-0.0341278612613678
/home/star/zkx/CLAP/data/ESC-50/audio/1-13571-A-46.wav,church bells,0.5062069892883301,0.3253256678581238,0.9919290273492052,1,1,1,1,0.0,0.2,1.0,0.0,4.04305126783455,0.2903520464897156
/home/star/zkx/CLAP/data/ESC-50/audio/1-13572-A-46.wav,church bells,0.4406803846359253,0.3069370687007904,0.9915579421796343,1,1,1,1,0.0,0.2,1.0,0.0,4.025351690735149,0.3059725761413574
/home/star/zkx/CLAP/data/ESC-50/audio/1-13613-A-37.wav,clock alarm,0.4563590884208679,0.23602357506752014,0.9952510173402739,1,1,1,1,0.0,0.2,1.0,0.0,4.04305126783455,0.15934202075004578
/home/star/zkx/CLAP/data/ESC-50/audio/1-137-A-32.wav,keyboard typing,0.36785605549812317,0.22836875915527344,0.9942650121950987,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.2631264925003052
/home/star/zkx/CLAP/data/ESC-50/audio/1-137296-A-16.wav,wind,0.40164297819137573,0.03561556339263916,0.9989789048820907,1,1,1,1,1.0,0.2,1.0,1.0,3.4339872044851463,0.09916076064109802
/home/star/zkx/CLAP/data/ESC-50/audio/1-14262-A-37.wav,clock alarm,0.35237741470336914,0.1803051382303238,0.9959943727817536,2,1,1,1,0.0,0.2,1.0,0.0,4.060443010546419,0.1330227553844452
/home/star/zkx/CLAP/data/ESC-50/audio/1-155858-A-25.wav,footsteps,0.3614221215248108,0.11647340655326843,0.9977006238728184,1,1,1,1,1.0,0.2,1.0,1.0,3.737669618283368,0.23462697863578796
/home/star/zkx/CLAP/data/ESC-50/audio/1-155858-B-25.wav,footsteps,0.3576345443725586,0.19832578301429749,0.9972753202712863,1,1,1,1,1.0,0.2,1.0,1.0,3.737669618283368,0.31565505266189575
/home/star/zkx/CLAP/data/ESC-50/audio/1-155858-C-25.wav,footsteps,0.33491969108581543,0.19651995599269867,0.9972513219489427,1,1,1,1,1.0,0.2,1.0,1.0,3.737669618283368,0.3372943699359894
/home/star/zkx/CLAP/data/ESC-50/audio/1-155858-D-25.wav,footsteps,0.3304747939109802,0.14013585448265076,0.9979154977404682,1,1,1,1,1.0,0.2,1.0,1.0,3.58351893845611,0.30044645071029663
/home/star/zkx/CLAP/data/ESC-50/audio/1-155858-E-25.wav,footsteps,0.3605771064758301,0.20627911388874054,0.9969156417117182,1,1,1,1,1.0,0.2,1.0,1.0,3.58351893845611,0.35323432087898254
/home/star/zkx/CLAP/data/ESC-50/audio/1-155858-F-25.wav,footsteps,0.3593217432498932,0.18736958503723145,0.9971854006313943,1,1,1,1,1.0,0.2,1.0,0.0,3.912023005428146,0.30745185911655426
/home/star/zkx/CLAP/data/ESC-50/audio/1-15689-A-4.wav,frog,0.4306871294975281,0.18239104747772217,0.9975724106136313,1,1,1,1,0.0,0.2,1.0,0.0,4.0943445622221,0.22829407453536987
/home/star/zkx/CLAP/data/ESC-50/audio/1-15689-B-4.wav,frog,0.4120028614997864,0.18509125709533691,0.9975292284471923,1,1,1,1,0.0,0.2,1.0,0.0,4.0943445622221,0.22443437576293945
/home/star/zkx/CLAP/data/ESC-50/audio/1-160563-A-48.wav,fireworks,0.4511409401893616,0.24676206707954407,0.9943173048357608,1,1,1,1,0.0,0.2,1.0,0.0,4.1588830833596715,0.2005481719970703
/home/star/zkx/CLAP/data/ESC-50/audio/1-160563-B-48.wav,fireworks,0.4681898057460785,0.27178359031677246,0.9942367919456763,1,1,1,1,0.0,0.2,1.0,0.0,4.07753744390572,0.22568467259407043
/home/star/zkx/CLAP/data/ESC-50/audio/1-16568-A-3.wav,cow,0.24568793177604675,0.003925874829292297,0.9996350071639388,1,1,1,1,1.0,0.2,1.0,0.0,3.8918202981106265,0.24263975024223328
/home/star/zkx/CLAP/data/ESC-50/audio/1-16746-A-15.wav,water drops,0.3006318509578705,0.016180485486984253,0.9974481970748349,3,2,2,2,0.0,0.0,0.0,1.0,3.6635616461296463,-0.04933318495750427
/home/star/zkx/CLAP/data/ESC-50/audio/1-17092-A-27.wav,brushing teeth,0.5334595441818237,0.3199974000453949,0.9938057850391427,1,1,1,1,0.0,0.2,1.0,1.0,3.7135720667043075,0.3821638524532318
/home/star/zkx/CLAP/data/ESC-50/audio/1-17092-B-27.wav,brushing teeth,0.49766626954078674,0.19565042853355408,0.9965978861473551,1,1,1,1,1.0,0.2,1.0,1.0,3.6109179126442243,0.20993870496749878
/home/star/zkx/CLAP/data/ESC-50/audio/1-17124-A-43.wav,car horn,0.36648425459861755,0.20782774686813354,0.9971781418795743,1,1,1,1,0.0,0.2,1.0,0.0,3.988984046564274,0.2282709926366806
/home/star/zkx/CLAP/data/ESC-50/audio/1-17150-A-12.wav,crackling fire,0.3887026011943817,0.07391947507858276,0.9992594778606007,1,1,1,1,1.0,0.2,1.0,1.0,4.897839799950911,0.16111162304878235
/home/star/zkx/CLAP/data/ESC-50/audio/1-172649-A-40.wav,helicopter,0.3292315602302551,0.028497517108917236,0.9999406154293379,1,1,1,1,1.0,0.2,1.0,0.0,4.007333185232471,0.11080107092857361
/home/star/zkx/CLAP/data/ESC-50/audio/1-172649-B-40.wav,helicopter,0.3137222230434418,0.015078991651535034,0.9999179503471246,1,1,1,1,1.0,0.2,1.0,0.0,4.007333185232471,0.11722394824028015
/home/star/zkx/CLAP/data/ESC-50/audio/1-172649-C-40.wav,helicopter,0.46087774634361267,0.10641008615493774,0.9991088217258886,1,1,1,1,1.0,0.2,1.0,0.0,4.07753744390572,0.1558888852596283
/home/star/zkx/CLAP/data/ESC-50/audio/1-172649-D-40.wav,helicopter,0.4061867594718933,0.053515493869781494,0.9992877721789192,1,1,1,1,0.0,0.2,1.0,0.0,4.060443010546419,0.14944982528686523
/home/star/zkx/CLAP/data/ESC-50/audio/1-172649-E-40.wav,helicopter,0.49023574590682983,0.13787943124771118,0.9974812318025053,1,1,1,1,0.0,0.2,1.0,0.0,4.07753744390572,0.13583910465240479
/home/star/zkx/CLAP/data/ESC-50/audio/1-172649-F-40.wav,helicopter,0.38767558336257935,0.04276886582374573,0.998641298853567,1,1,1,1,1.0,0.2,1.0,0.0,4.007333185232471,0.09921333193778992
/home/star/zkx/CLAP/data/ESC-50/audio/1-17295-A-29.wav,drinking sipping,0.458865761756897,0.1869204342365265,0.9972844307455093,1,1,1,1,0.0,0.0,0.0,1.0,4.672828834461906,0.17387861013412476
/home/star/zkx/CLAP/data/ESC-50/audio/1-17367-A-10.wav,rain,0.3684592545032501,0.018274813890457153,0.9972319158981588,1,1,1,1,1.0,0.2,1.0,1.0,3.6375861597263857,0.0946287214756012
/home/star/zkx/CLAP/data/ESC-50/audio/1-17565-A-12.wav,crackling fire,0.4465959072113037,0.15867507457733154,0.9976107042329264,1,1,1,1,0.0,0.2,1.0,1.0,3.3672958299864737,0.1673421561717987
/home/star/zkx/CLAP/data/ESC-50/audio/1-17585-A-7.wav,insects,0.33335331082344055,0.03358197212219238,0.9990683060397099,1,1,1,1,1.0,0.2,1.0,0.0,4.1588830833596715,0.10888442397117615
/home/star/zkx/CLAP/data/ESC-50/audio/1-17742-A-12.wav,crackling fire,0.44373202323913574,0.1663079857826233,0.9980657835306995,1,1,1,1,0.0,0.2,1.0,1.0,3.8501476017100584,0.1803824007511139
/home/star/zkx/CLAP/data/ESC-50/audio/1-17808-A-12.wav,crackling fire,0.4397122263908386,0.12097418308258057,0.9983136180571235,1,1,1,1,1.0,0.2,1.0,1.0,3.4965075614664802,0.1987411379814148
/home/star/zkx/CLAP/data/ESC-50/audio/1-17808-B-12.wav,crackling fire,0.40869078040122986,0.17296096682548523,0.9978356514704487,1,1,1,1,1.0,0.2,1.0,0.0,3.988984046564274,0.2636853754520416
/home/star/zkx/CLAP/data/ESC-50/audio/1-1791-A-26.wav,laughing,0.448903888463974,0.16363024711608887,0.9981901452072883,1,1,1,1,0.0,0.4,1.0,1.0,5.5053315359323625,0.15994295477867126
/home/star/zkx/CLAP/data/ESC-50/audio/1-17970-A-4.wav,frog,0.39890629053115845,0.17991521954536438,0.9978373550550595,1,1,1,1,0.0,0.2,1.0,0.0,4.0943445622221,0.24733605980873108
/home/star/zkx/CLAP/data/ESC-50/audio/1-18074-A-6.wav,hen,0.4261004328727722,0.24270854890346527,0.9961121423265875,20,20,20,20,0.0,0.0,0.0,0.0,4.025351690735149,-0.47104742377996445
/home/star/zkx/CLAP/data/ESC-50/audio/1-18074-B-6.wav,hen,0.4349782466888428,0.2524408847093582,0.9962479846820751,15,15,15,15,0.0,0.0,0.0,0.0,4.04305126783455,-0.4515193812549114
/home/star/zkx/CLAP/data/ESC-50/audio/1-181071-A-40.wav,helicopter,0.5213927030563354,0.1681739091873169,0.9965931457380033,1,1,1,1,0.0,0.2,1.0,0.0,4.07753744390572,0.1590736210346222
/home/star/zkx/CLAP/data/ESC-50/audio/1-181071-B-40.wav,helicopter,0.5173376798629761,0.12871330976486206,0.9971336264730051,1,1,1,1,0.0,0.2,1.0,0.0,4.0943445622221,0.15706142783164978
/home/star/zkx/CLAP/data/ESC-50/audio/1-18527-A-44.wav,engine,0.3015002906322479,0.05750130116939545,0.9995273109889775,1,1,1,1,0.0,0.2,1.0,0.0,4.025351690735149,0.0537852942943573
/home/star/zkx/CLAP/data/ESC-50/audio/1-18527-B-44.wav,engine,0.2948410212993622,0.03581416606903076,0.9990700836932168,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.06135079264640808
/home/star/zkx/CLAP/data/ESC-50/audio/1-18631-A-23.wav,breathing,0.4420524835586548,0.23624545335769653,0.9960422953575445,1,1,1,1,0.0,0.2,1.0,0.0,3.951243718581427,0.27668020129203796
/home/star/zkx/CLAP/data/ESC-50/audio/1-18655-A-31.wav,mouse click,0.38298410177230835,0.16714109480381012,0.9963010180116983,1,1,1,1,0.0,0.2,1.0,0.0,3.8918202981106265,0.11872491240501404
/home/star/zkx/CLAP/data/ESC-50/audio/1-187207-A-20.wav,crying baby,0.29040998220443726,0.006119340658187866,0.998610930606157,2,2,2,2,0.0,0.0,0.0,1.0,3.6888794541139363,-0.07162711024284363
/home/star/zkx/CLAP/data/ESC-50/audio/1-18755-A-4.wav,frog,0.4649350643157959,0.22457726299762726,0.9970104498987542,1,1,1,1,0.0,0.2,1.0,0.0,4.0943445622221,0.20686471462249756
/home/star/zkx/CLAP/data/ESC-50/audio/1-18755-B-4.wav,frog,0.4787479341030121,0.22077158093452454,0.9969358625203595,1,1,1,1,0.0,0.2,1.0,0.0,3.988984046564274,0.20521479845046997
/home/star/zkx/CLAP/data/ESC-50/audio/1-18757-A-4.wav,frog,0.4603331685066223,0.2496025264263153,0.9964525629731639,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.20385003089904785
/home/star/zkx/CLAP/data/ESC-50/audio/1-18810-A-49.wav,hand saw,0.35775554180145264,0.03774672746658325,0.9983364312771291,1,1,1,1,0.0,0.2,1.0,1.0,3.8712010109078907,0.08018797636032104
/home/star/zkx/CLAP/data/ESC-50/audio/1-19026-A-43.wav,car horn,0.40142104029655457,0.21546530723571777,0.9957589818298781,1,1,1,1,0.0,0.2,1.0,1.0,3.784189633918261,0.22161352634429932
/home/star/zkx/CLAP/data/ESC-50/audio/1-19111-A-24.wav,coughing,0.3644441068172455,0.09098455309867859,0.9981874046581317,1,1,1,1,0.0,0.2,1.0,1.0,5.47646355193151,0.09906813502311707
/home/star/zkx/CLAP/data/ESC-50/audio/1-19118-A-24.wav,coughing,0.40346112847328186,0.059605687856674194,0.9982335495804158,1,1,1,1,1.0,0.2,1.0,1.0,5.7899601708972535,0.08720999956130981
/home/star/zkx/CLAP/data/ESC-50/audio/1-19501-A-7.wav,insects,0.3309493660926819,0.010368198156356812,0.9997748492398171,2,1,1,1,0.0,0.2,1.0,0.0,4.1588830833596715,0.02019679546356201
/home/star/zkx/CLAP/data/ESC-50/audio/1-196660-A-8.wav,sheep,0.5455499887466431,0.16991084814071655,0.996576628374168,1,1,1,1,0.0,0.2,1.0,0.0,3.912023005428146,0.141837477684021
/home/star/zkx/CLAP/data/ESC-50/audio/1-196660-B-8.wav,sheep,0.45048603415489197,0.12656694650650024,0.9969254188060063,1,1,1,1,0.0,0.2,1.0,0.0,3.9702919135521215,0.14136826992034912
/home/star/zkx/CLAP/data/ESC-50/audio/1-19840-A-36.wav,vacuum cleaner,0.44877922534942627,0.1571677029132843,0.9975290803094,1,1,1,1,0.0,0.0,0.0,0.0,4.07753744390572,0.12889444828033447
/home/star/zkx/CLAP/data/ESC-50/audio/1-19872-A-36.wav,vacuum cleaner,0.46702730655670166,0.18944919109344482,0.9977918767528406,1,1,1,1,0.0,0.2,1.0,0.0,4.07753744390572,0.17857012152671814
/home/star/zkx/CLAP/data/ESC-50/audio/1-19872-B-36.wav,vacuum cleaner,0.509480357170105,0.13861778378486633,0.9965724805159852,1,1,1,1,0.0,0.2,1.0,0.0,4.007333185232471,0.14705920219421387
/home/star/zkx/CLAP/data/ESC-50/audio/1-19898-A-41.wav,chainsaw,0.41327589750289917,0.1340574324131012,0.9973816091372213,1,1,1,1,1.0,0.2,1.0,1.0,4.820281565605037,0.16093948483467102
/home/star/zkx/CLAP/data/ESC-50/audio/1-19898-B-41.wav,chainsaw,0.46893370151519775,0.14243102073669434,0.9954018216127781,1,1,1,1,1.0,0.4,1.0,1.0,5.598421958998374,0.16199764609336853
/home/star/zkx/CLAP/data/ESC-50/audio/1-19898-C-41.wav,chainsaw,0.4727396070957184,0.14932051301002502,0.9963555327192442,1,1,1,1,1.0,0.4,1.0,1.0,4.624972813284271,0.23560252785682678
/home/star/zkx/CLAP/data/ESC-50/audio/1-20133-A-39.wav,glass breaking,0.3373481333255768,0.18098512291908264,0.9977486205175055,1,1,1,1,0.0,0.0,0.0,1.0,3.7612001156935624,0.15059712529182434
/home/star/zkx/CLAP/data/ESC-50/audio/1-202111-A-3.wav,cow,0.3064383864402771,0.05753597617149353,0.9996657457558294,1,1,1,1,1.0,0.2,1.0,0.0,3.8918202981106265,0.22145318984985352
/home/star/zkx/CLAP/data/ESC-50/audio/1-20545-A-28.wav,snoring,0.4358096122741699,0.10687664151191711,0.9964436747056292,1,1,1,1,0.0,0.2,1.0,1.0,3.6888794541139363,0.1546006202697754
/home/star/zkx/CLAP/data/ESC-50/audio/1-20736-A-18.wav,toilet flush,0.36397862434387207,0.18713507056236267,0.9968587567994965,1,1,1,1,0.0,0.2,1.0,0.0,4.060443010546419,0.20754563808441162
/home/star/zkx/CLAP/data/ESC-50/audio/1-208757-A-2.wav,pig,0.44358351826667786,0.16563504934310913,0.9979046096127382,1,1,1,1,1.0,0.2,1.0,0.0,3.828641396489095,0.3038487434387207
/home/star/zkx/CLAP/data/ESC-50/audio/1-208757-B-2.wav,pig,0.44076868891716003,0.13490107655525208,0.9987401808298898,1,1,1,1,0.0,0.2,1.0,1.0,3.6635616461296463,0.22757801413536072
/home/star/zkx/CLAP/data/ESC-50/audio/1-208757-C-2.wav,pig,0.4092385768890381,0.08194988965988159,0.9990347528297667,1,1,1,1,1.0,0.2,1.0,0.0,3.828641396489095,0.18658685684204102
/home/star/zkx/CLAP/data/ESC-50/audio/1-208757-D-2.wav,pig,0.4393039345741272,0.16049230098724365,0.9976710703832657,1,1,1,1,1.0,0.2,1.0,0.0,3.828641396489095,0.29487937688827515
/home/star/zkx/CLAP/data/ESC-50/audio/1-208757-E-2.wav,pig,0.41629558801651,0.137032151222229,0.9984237585056569,1,1,1,1,1.0,0.2,1.0,0.0,3.828641396489095,0.2636435627937317
/home/star/zkx/CLAP/data/ESC-50/audio/1-211527-A-20.wav,crying baby,0.3067164421081543,0.0805906355381012,0.9983308020410239,2,1,1,1,0.0,0.0,0.0,1.0,3.7135720667043075,0.02774602174758911
/home/star/zkx/CLAP/data/ESC-50/audio/1-211527-B-20.wav,crying baby,0.3642265796661377,0.08871078491210938,0.998970535096829,2,1,1,1,0.0,0.0,0.0,1.0,4.382026634673881,0.010262727737426758
/home/star/zkx/CLAP/data/ESC-50/audio/1-211527-C-20.wav,crying baby,0.3807985186576843,0.1763409972190857,0.9970707419801975,1,1,1,1,0.0,0.0,0.0,1.0,3.7135720667043075,0.15129446983337402
/home/star/zkx/CLAP/data/ESC-50/audio/1-21189-A-10.wav,rain,0.40012088418006897,0.1141819953918457,0.9970301522251227,1,1,1,1,1.0,0.4,1.0,1.0,4.110873864173311,0.13560175895690918
/home/star/zkx/CLAP/data/ESC-50/audio/1-21421-A-46.wav,church bells,0.41610437631607056,0.2624780237674713,0.995265682981706,1,1,1,1,0.0,0.2,1.0,0.0,4.143134726391533,0.2457646131515503
/home/star/zkx/CLAP/data/ESC-50/audio/1-21896-A-35.wav,washing machine,0.35579612851142883,0.09876170754432678,0.9983969455652607,1,1,1,1,0.0,0.2,1.0,0.0,4.025351690735149,0.11516672372817993
/home/star/zkx/CLAP/data/ESC-50/audio/1-21934-A-38.wav,clock tick,0.339727520942688,0.06722736358642578,0.9976805512019694,1,1,1,1,1.0,0.2,1.0,1.0,3.6375861597263857,0.15286719799041748
/home/star/zkx/CLAP/data/ESC-50/audio/1-21935-A-38.wav,clock tick,0.3791636526584625,0.054023176431655884,0.996255243433895,1,1,1,1,1.0,0.2,1.0,0.0,4.07753744390572,0.12119698524475098
/home/star/zkx/CLAP/data/ESC-50/audio/1-223162-A-25.wav,footsteps,0.3381824791431427,0.13514292240142822,0.9977239555750969,1,2,1,1,1.0,0.2,1.0,1.0,3.332204510175204,0.03800347447395325
/home/star/zkx/CLAP/data/ESC-50/audio/1-22694-A-20.wav,crying baby,0.40535247325897217,0.16324862837791443,0.997233249138289,1,1,1,1,0.0,0.0,0.0,1.0,3.7135720667043075,0.143155038356781
/home/star/zkx/CLAP/data/ESC-50/audio/1-22694-B-20.wav,crying baby,0.36671483516693115,0.18576835095882416,0.9976709963143696,1,1,1,1,0.0,0.0,0.0,1.0,3.7612001156935624,0.13724690675735474
/home/star/zkx/CLAP/data/ESC-50/audio/1-22804-A-46.wav,church bells,0.4762686491012573,0.32094013690948486,0.9931864209297712,1,1,1,1,0.0,0.2,1.0,0.0,4.219507705176107,0.2354123294353485
/home/star/zkx/CLAP/data/ESC-50/audio/1-22882-A-44.wav,engine,0.2920929789543152,0.052432551980018616,0.999472351868055,3,1,1,1,0.0,0.2,1.0,1.0,3.737669618283368,0.05640551447868347
/home/star/zkx/CLAP/data/ESC-50/audio/1-23094-A-15.wav,water drops,0.40144360065460205,0.1037035584449768,0.9989543140085783,3,2,2,2,0.0,0.0,0.0,1.0,3.8066624897703196,-0.006736725568771362
/home/star/zkx/CLAP/data/ESC-50/audio/1-23094-B-15.wav,water drops,0.37615424394607544,0.08879855275154114,0.9989452035343552,5,2,2,2,0.0,0.0,0.0,1.0,3.8066624897703196,-0.02567768096923828
/home/star/zkx/CLAP/data/ESC-50/audio/1-23222-A-19.wav,thunderstorm,0.37109431624412537,0.08886668086051941,0.9975855208082449,2,1,1,1,0.0,0.2,1.0,0.0,3.828641396489095,0.036726146936416626
/home/star/zkx/CLAP/data/ESC-50/audio/1-23222-B-19.wav,thunderstorm,0.41157761216163635,0.17651915550231934,0.9973087253434373,2,1,1,1,0.0,0.2,1.0,0.0,3.784189633918261,0.10941687226295471
/home/star/zkx/CLAP/data/ESC-50/audio/1-23706-A-49.wav,hand saw,0.3081629276275635,0.10029515624046326,0.9987418844145005,1,1,1,1,1.0,0.2,1.0,0.0,3.8501476017100584,0.25767067074775696
/home/star/zkx/CLAP/data/ESC-50/audio/1-23996-A-35.wav,washing machine,0.5183153748512268,0.17880386114120483,0.9965826279547539,1,1,1,1,0.0,0.2,1.0,0.0,4.025351690735149,0.17237591743469238
/home/star/zkx/CLAP/data/ESC-50/audio/1-23996-B-35.wav,washing machine,0.33006584644317627,0.005030423402786255,0.9991780020748665,1,1,1,1,1.0,0.2,1.0,0.0,4.007333185232471,0.06424880027770996
/home/star/zkx/CLAP/data/ESC-50/audio/1-24074-A-43.wav,car horn,0.37311846017837524,0.1357562094926834,0.99738812720008,1,1,1,1,0.0,0.2,1.0,0.0,4.04305126783455,0.2237531840801239
