dataset_name,sample_id,candidate_index,candidate_class,true_label,is_ground_truth,is_key_candidate,baseline_top1,baseline_margin,entropy,hop2_activation,prompt_count,prompt_count_log1p,base_score,orig_score,ours_score,orig_minus_base,ours_minus_base,orig_minus_ours,oracle_label
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-100210-B-36.wav,46,vacuum cleaner,vacuum cleaner,1,1,0.4899061620235443,0.16479754447937012,0.9970427439374634,0.0,58,4.07753744390572,0.4899061620235443,0.5333589315414429,0.5142817497253418,0.04345276951789856,0.024375587701797485,0.019077181816101074,1
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-100210-B-36.wav,22,engine,vacuum cleaner,0,1,0.4899061620235443,0.16479754447937012,0.9970427439374634,0.0,58,4.07753744390572,0.3251086175441742,0.33999815583229065,0.33491256833076477,0.014889538288116455,0.009803950786590576,0.005085587501525879,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-100210-B-36.wav,47,washing machine,vacuum cleaner,0,1,0.4899061620235443,0.16479754447937012,0.9970427439374634,0.0,58,4.07753744390572,0.2997252941131592,0.37670251727104187,0.3393455147743225,0.07697722315788269,0.03962022066116333,0.03735700249671936,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-100210-B-36.wav,0,airplane,vacuum cleaner,0,1,0.4899061620235443,0.16479754447937012,0.9970427439374634,0.0,58,4.07753744390572,0.2380189299583435,0.34668150544166565,0.2916938364505768,0.10866257548332214,0.053674906492233276,0.05498766899108887,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-100210-B-36.wav,27,hand saw,vacuum cleaner,0,1,0.4899061620235443,0.16479754447937012,0.9970427439374634,0.0,58,4.07753744390572,0.22512187063694,0.34361186623573303,0.28289568424224854,0.11848999559879303,0.05777381360530853,0.0607161819934845,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101296-A-19.wav,43,thunderstorm,thunderstorm,1,1,0.3703639805316925,0.1998300701379776,0.9972019179952295,0.0,45,3.828641396489095,0.3703639805316925,0.4110046923160553,0.39186227321624756,0.04064071178436279,0.021498292684555054,0.01914241909980774,1
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101296-A-19.wav,8,church bells,thunderstorm,0,1,0.3703639805316925,0.1998300701379776,0.9972019179952295,0.0,45,3.828641396489095,0.1705339103937149,0.369689404964447,0.2756481468677521,0.19915549457073212,0.10511423647403717,0.09404125809669495,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101296-A-19.wav,36,rain,thunderstorm,0,1,0.3703639805316925,0.1998300701379776,0.9972019179952295,0.0,45,3.828641396489095,0.14278140664100647,0.36020660400390625,0.2535858154296875,0.21742519736289978,0.11080440878868103,0.10662078857421875,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101296-A-19.wav,15,crickets,thunderstorm,0,0,0.3703639805316925,0.1998300701379776,0.9972019179952295,0.0,45,3.828641396489095,0.1383233368396759,0.27088814973831177,0.2103647142648697,0.13256481289863586,0.07204137742519379,0.06052343547344208,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101296-A-19.wav,23,fireworks,thunderstorm,0,0,0.3703639805316925,0.1998300701379776,0.9972019179952295,0.0,45,3.828641396489095,0.12951475381851196,0.29942697286605835,0.2177332043647766,0.1699122190475464,0.08821845054626465,0.08169376850128174,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101296-B-19.wav,43,thunderstorm,thunderstorm,1,1,0.36396458745002747,0.19691768288612366,0.9976175185713696,0.0,45,3.828641396489095,0.36396458745002747,0.41565680503845215,0.39115869998931885,0.05169221758842468,0.027194112539291382,0.0244981050491333,1
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101296-B-19.wav,8,church bells,thunderstorm,0,1,0.36396458745002747,0.19691768288612366,0.9976175185713696,0.0,45,3.828641396489095,0.1670469045639038,0.3512031137943268,0.2651313245296478,0.18415620923042297,0.09808441996574402,0.08607178926467896,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101296-B-19.wav,15,crickets,thunderstorm,0,1,0.36396458745002747,0.19691768288612366,0.9976175185713696,0.0,45,3.828641396489095,0.1624189168214798,0.28993216156959534,0.23227983713150024,0.12751324474811554,0.06986092031002045,0.05765232443809509,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101296-B-19.wav,36,rain,thunderstorm,0,1,0.36396458745002747,0.19691768288612366,0.9976175185713696,0.0,45,3.828641396489095,0.14691036939620972,0.3875387907028198,0.2699839770793915,0.2406284213066101,0.12307360768318176,0.11755481362342834,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101296-B-19.wav,23,fireworks,thunderstorm,0,0,0.36396458745002747,0.19691768288612366,0.9976175185713696,0.0,45,3.828641396489095,0.14250537753105164,0.3161078989505768,0.23303315043449402,0.17360252141952515,0.09052777290344238,0.08307474851608276,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101336-A-30.wav,20,door wood knock,door wood knock,1,1,0.4016636908054352,0.19267840683460236,0.9969371216915935,1.0,28,3.3672958299864737,0.4016636908054352,0.4016636908054352,0.4016636908054352,0.0,0.0,0.0,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101336-A-30.wav,19,door wood creaks,door wood knock,0,1,0.4016636908054352,0.19267840683460236,0.9969371216915935,1.0,28,3.3672958299864737,0.20898528397083282,0.20898528397083282,0.20898528397083282,0.0,0.0,0.0,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101336-A-30.wav,24,footsteps,door wood knock,0,1,0.4016636908054352,0.19267840683460236,0.9969371216915935,1.0,28,3.3672958299864737,0.16555602848529816,0.39484313130378723,0.2794005870819092,0.22928710281848907,0.11384455859661102,0.11544254422187805,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101336-A-30.wav,31,keyboard typing,door wood knock,0,0,0.4016636908054352,0.19267840683460236,0.9969371216915935,1.0,28,3.3672958299864737,0.1576313078403473,0.3020683825016022,0.232558935880661,0.14443707466125488,0.07492762804031372,0.06950944662094116,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101336-A-30.wav,25,frog,door wood knock,0,1,0.4016636908054352,0.19267840683460236,0.9969371216915935,1.0,28,3.3672958299864737,0.1451682150363922,0.34293514490127563,0.24622637033462524,0.19776692986488342,0.10105815529823303,0.09670877456665039,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101404-A-34.wav,3,can opening,can opening,1,1,0.24566078186035156,0.08477625250816345,0.9993649519686783,1.0,43,3.784189633918261,0.24566078186035156,0.3704940676689148,0.31979134678840637,0.12483328580856323,0.07413056492805481,0.05070272088050842,1
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101404-A-34.wav,35,pouring water,can opening,0,1,0.24566078186035156,0.08477625250816345,0.9993649519686783,1.0,43,3.784189633918261,0.1608845293521881,0.16108432412147522,0.16424678266048431,0.00019979476928710938,0.0033622533082962036,-0.0031624585390090942,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101404-A-34.wav,48,water drops,can opening,0,1,0.24566078186035156,0.08477625250816345,0.9993649519686783,1.0,43,3.784189633918261,0.15997368097305298,0.15997368097305298,0.15997368097305298,0.0,0.0,0.0,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101404-A-34.wav,14,crackling fire,can opening,0,1,0.24566078186035156,0.08477625250816345,0.9993649519686783,1.0,43,3.784189633918261,0.15114353597164154,0.20763856172561646,0.18837279081344604,0.056495025753974915,0.037229254841804504,0.01926577091217041,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-101404-A-34.wav,23,fireworks,can opening,0,1,0.24566078186035156,0.08477625250816345,0.9993649519686783,1.0,43,3.784189633918261,0.10788685083389282,0.2393304705619812,0.18364758789539337,0.13144361972808838,0.07576073706150055,0.05568288266658783,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-103298-A-9.wav,7,chirping birds,crow,0,1,0.2827828526496887,0.017889827489852905,0.9997740344819597,0.0,64,4.174387269895637,0.2827828526496887,0.4045432507991791,0.35405266284942627,0.12176039814949036,0.07126981019973755,0.05049058794975281,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-103298-A-9.wav,25,frog,crow,0,1,0.2827828526496887,0.017889827489852905,0.9997740344819597,0.0,64,4.174387269895637,0.2648930251598358,0.34955817461013794,0.31504878401756287,0.08466514945030212,0.05015575885772705,0.03450939059257507,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-103298-A-9.wav,16,crow,crow,1,1,0.2827828526496887,0.017889827489852905,0.9997740344819597,0.0,64,4.174387269895637,0.2306385040283203,0.4916541278362274,0.3759024739265442,0.2610156238079071,0.14526396989822388,0.11575165390968323,1
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-103298-A-9.wav,37,rooster,crow,0,1,0.2827828526496887,0.017889827489852905,0.9997740344819597,0.0,64,4.174387269895637,0.2233371138572693,0.5356388092041016,0.3965356945991516,0.3123016953468323,0.17319858074188232,0.13910311460494995,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-103298-A-9.wav,15,crickets,crow,0,0,0.2827828526496887,0.017889827489852905,0.9997740344819597,0.0,64,4.174387269895637,0.21116891503334045,0.3022438883781433,0.26596346497535706,0.09107497334480286,0.0547945499420166,0.036280423402786255,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-103995-A-30.wav,20,door wood knock,door wood knock,1,1,0.40203115344047546,0.19204255938529968,0.9953557507593903,1.0,32,3.4965075614664802,0.40203115344047546,0.40203115344047546,0.40203115344047546,0.0,0.0,0.0,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-103995-A-30.wav,19,door wood creaks,door wood knock,0,1,0.40203115344047546,0.19204255938529968,0.9953557507593903,1.0,32,3.4965075614664802,0.20998859405517578,0.20998859405517578,0.20998859405517578,0.0,0.0,0.0,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-103995-A-30.wav,25,frog,door wood knock,0,1,0.40203115344047546,0.19204255938529968,0.9953557507593903,1.0,32,3.4965075614664802,0.11858762800693512,0.23670224845409393,0.1806505024433136,0.11811462044715881,0.06206287443637848,0.056051746010780334,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-103995-A-30.wav,11,clock tick,door wood knock,0,0,0.40203115344047546,0.19204255938529968,0.9953557507593903,1.0,32,3.4965075614664802,0.11810536682605743,0.1960577517747879,0.1600833684206009,0.07795238494873047,0.04197800159454346,0.03597438335418701,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-103995-A-30.wav,31,keyboard typing,door wood knock,0,1,0.40203115344047546,0.19204255938529968,0.9953557507593903,1.0,32,3.4965075614664802,0.07226990163326263,0.2084108293056488,0.14312800765037537,0.13614092767238617,0.07085810601711273,0.06528282165527344,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-103999-A-30.wav,20,door wood knock,door wood knock,1,1,0.41706204414367676,0.19131574034690857,0.9953261972698376,1.0,31,3.4657359027997265,0.41706204414367676,0.41706204414367676,0.41706204414367676,0.0,0.0,0.0,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-103999-A-30.wav,19,door wood creaks,door wood knock,0,1,0.41706204414367676,0.19131574034690857,0.9953261972698376,1.0,31,3.4657359027997265,0.2257463037967682,0.2257463037967682,0.2257463037967682,0.0,0.0,0.0,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-103999-A-30.wav,25,frog,door wood knock,0,1,0.41706204414367676,0.19131574034690857,0.9953261972698376,1.0,31,3.4657359027997265,0.16133525967597961,0.25784680247306824,0.21219725906848907,0.09651154279708862,0.05086199939250946,0.04564954340457916,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-103999-A-30.wav,11,clock tick,door wood knock,0,1,0.41706204414367676,0.19131574034690857,0.9953261972698376,1.0,31,3.4657359027997265,0.11709180474281311,0.22143802046775818,0.1713186502456665,0.10434621572494507,0.054226845502853394,0.050119370222091675,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-103999-A-30.wav,33,mouse click,door wood knock,0,1,0.41706204414367676,0.19131574034690857,0.9953261972698376,1.0,31,3.4657359027997265,0.08158502727746964,0.26729127764701843,0.17512330412864685,0.1857062503695488,0.09353827685117722,0.09216797351837158,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-A-22.wav,9,clapping,clapping,1,1,0.4057266414165497,0.24023717641830444,0.9964405638119921,0.0,45,3.828641396489095,0.4057266414165497,0.4594051241874695,0.43477028608322144,0.0536784827709198,0.029043644666671753,0.024634838104248047,1
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-A-22.wav,29,hen,clapping,0,1,0.4057266414165497,0.24023717641830444,0.9964405638119921,0.0,45,3.828641396489095,0.16548946499824524,0.15153498947620392,0.15864771604537964,-0.01395447552204132,-0.006841748952865601,-0.00711272656917572,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-A-22.wav,32,laughing,clapping,0,1,0.4057266414165497,0.24023717641830444,0.9964405638119921,0.0,45,3.828641396489095,0.16545744240283966,0.18930059671401978,0.18042108416557312,0.023843154311180115,0.01496364176273346,0.008879512548446655,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-A-22.wav,16,crow,clapping,0,0,0.4057266414165497,0.24023717641830444,0.9964405638119921,0.0,45,3.828641396489095,0.14111292362213135,0.13996928930282593,0.144775390625,-0.00114363431930542,0.0036624670028686523,-0.004806101322174072,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-A-22.wav,23,fireworks,clapping,0,1,0.4057266414165497,0.24023717641830444,0.9964405638119921,0.0,45,3.828641396489095,0.1366160660982132,0.23692096769809723,0.18840216100215912,0.10030490159988403,0.05178609490394592,0.04851880669593811,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-B-22.wav,9,clapping,clapping,1,1,0.40326446294784546,0.2066413164138794,0.9971398482602792,1.0,163,5.099866427824198,0.40326446294784546,0.39831486344337463,0.4027329087257385,-0.004949599504470825,-0.0005315542221069336,-0.004418045282363892,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-B-22.wav,29,hen,clapping,0,1,0.40326446294784546,0.2066413164138794,0.9971398482602792,1.0,163,5.099866427824198,0.19662314653396606,0.19709497690200806,0.20865970849990845,0.0004718303680419922,0.012036561965942383,-0.01156473159790039,1
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-B-22.wav,16,crow,clapping,0,1,0.40326446294784546,0.2066413164138794,0.9971398482602792,1.0,163,5.099866427824198,0.18639880418777466,0.1429155468940735,0.1657285988330841,-0.04348325729370117,-0.020670205354690552,-0.02281305193901062,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-B-22.wav,32,laughing,clapping,0,0,0.40326446294784546,0.2066413164138794,0.9971398482602792,1.0,163,5.099866427824198,0.17569516599178314,0.17999643087387085,0.18085414171218872,0.0043012648820877075,0.005158975720405579,-0.0008577108383178711,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-B-22.wav,23,fireworks,clapping,0,1,0.40326446294784546,0.2066413164138794,0.9971398482602792,1.0,163,5.099866427824198,0.14760856330394745,0.22273296117782593,0.18719333410263062,0.07512439787387848,0.039584770798683167,0.03553962707519531,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-105224-A-22.wav,9,clapping,clapping,1,1,0.35207095742225647,0.1695014089345932,0.9979617908005444,1.0,163,5.099866427824198,0.35207095742225647,0.34220558404922485,0.34823399782180786,-0.009865373373031616,-0.0038369596004486084,-0.006028413772583008,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-105224-A-22.wav,29,hen,clapping,0,1,0.35207095742225647,0.1695014089345932,0.9979617908005444,1.0,163,5.099866427824198,0.18256954848766327,0.21007117629051208,0.20895664393901825,0.027501627802848816,0.02638709545135498,0.0011145323514938354,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-105224-A-22.wav,16,crow,clapping,0,1,0.35207095742225647,0.1695014089345932,0.9979617908005444,1.0,163,5.099866427824198,0.17148754000663757,0.15178415179252625,0.175298273563385,-0.019703388214111328,0.0038107335567474365,-0.023514121770858765,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-105224-A-22.wav,32,laughing,clapping,0,0,0.35207095742225647,0.1695014089345932,0.9979617908005444,1.0,163,5.099866427824198,0.15372693538665771,0.1644219011068344,0.16252261400222778,0.010694965720176697,0.008795678615570068,0.0018992871046066284,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-105224-A-22.wav,23,fireworks,clapping,0,1,0.35207095742225647,0.1695014089345932,0.9979617908005444,1.0,163,5.099866427824198,0.13449104130268097,0.21011054515838623,0.17598655819892883,0.07561950385570526,0.041495516896247864,0.0341239869594574,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-110389-A-0.wav,18,dog,dog,1,1,0.3079109191894531,0.0946756899356842,0.999293179208336,1.0,101,4.624972813284271,0.3079109191894531,0.36209434270858765,0.3406084179878235,0.05418342351913452,0.03269749879837036,0.02148592472076416,1
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-110389-A-0.wav,16,crow,dog,0,1,0.3079109191894531,0.0946756899356842,0.999293179208336,1.0,101,4.624972813284271,0.21323522925376892,0.1998751163482666,0.20940691232681274,-0.01336011290550232,-0.0038283169269561768,-0.009531795978546143,1
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-110389-A-0.wav,13,cow,dog,0,1,0.3079109191894531,0.0946756899356842,0.999293179208336,1.0,101,4.624972813284271,0.20440801978111267,0.18119452893733978,0.20469513535499573,-0.023213490843772888,0.00028711557388305664,-0.023500606417655945,1
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-110389-A-0.wav,5,cat,dog,0,0,0.3079109191894531,0.0946756899356842,0.999293179208336,1.0,101,4.624972813284271,0.1833188831806183,0.163252592086792,0.16661697626113892,-0.020066291093826294,-0.01670190691947937,-0.003364384174346924,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-110389-A-0.wav,29,hen,dog,0,0,0.3079109191894531,0.0946756899356842,0.999293179208336,1.0,101,4.624972813284271,0.17978757619857788,0.1737111657857895,0.17848089337348938,-0.006076410412788391,-0.001306682825088501,-0.00476972758769989,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-110537-A-22.wav,9,clapping,clapping,1,1,0.30187350511550903,0.1391126811504364,0.9986939618387096,1.0,99,4.605170185988091,0.30187350511550903,0.3630800247192383,0.33737611770629883,0.06120651960372925,0.035502612590789795,0.025703907012939453,1
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-110537-A-22.wav,8,church bells,clapping,0,1,0.30187350511550903,0.1391126811504364,0.9986939618387096,1.0,99,4.605170185988091,0.16276082396507263,0.2725059688091278,0.22629263997077942,0.10974514484405518,0.06353181600570679,0.04621332883834839,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-110537-A-22.wav,29,hen,clapping,0,1,0.30187350511550903,0.1391126811504364,0.9986939618387096,1.0,99,4.605170185988091,0.15447688102722168,0.22600311040878296,0.20521201193332672,0.07152622938156128,0.05073513090610504,0.020791098475456238,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-110537-A-22.wav,11,clock tick,clapping,0,1,0.30187350511550903,0.1391126811504364,0.9986939618387096,1.0,99,4.605170185988091,0.13644440472126007,0.23274219036102295,0.19157862663269043,0.09629778563976288,0.05513422191143036,0.04116356372833252,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-110537-A-22.wav,16,crow,clapping,0,0,0.30187350511550903,0.1391126811504364,0.9986939618387096,1.0,99,4.605170185988091,0.1332073211669922,0.1435285359621048,0.1435796171426773,0.01032121479511261,0.01037229597568512,-5.1081180572509766e-05,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115521-A-19.wav,43,thunderstorm,thunderstorm,1,1,0.36319082975387573,0.2192392349243164,0.9971711794033389,1.0,30,3.4339872044851463,0.36319082975387573,0.4250105321407318,0.39551684260368347,0.06181970238685608,0.03232601284980774,0.02949368953704834,1
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115521-A-19.wav,49,wind,thunderstorm,0,1,0.36319082975387573,0.2192392349243164,0.9971711794033389,1.0,30,3.4339872044851463,0.14395159482955933,0.3313851058483124,0.24337640404701233,0.18743351101875305,0.099424809217453,0.08800870180130005,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115521-A-19.wav,36,rain,thunderstorm,0,1,0.36319082975387573,0.2192392349243164,0.9971711794033389,1.0,30,3.4339872044851463,0.1387767791748047,0.40914902091026306,0.2769383192062378,0.2703722417354584,0.1381615400314331,0.13221070170402527,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115521-A-19.wav,23,fireworks,thunderstorm,0,0,0.36319082975387573,0.2192392349243164,0.9971711794033389,1.0,30,3.4339872044851463,0.12976869940757751,0.2885430157184601,0.21286970376968384,0.15877431631088257,0.08310100436210632,0.07567331194877625,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115521-A-19.wav,26,glass breaking,thunderstorm,0,0,0.36319082975387573,0.2192392349243164,0.9971711794033389,1.0,30,3.4339872044851463,0.12830865383148193,0.12830865383148193,0.12830865383148193,0.0,0.0,0.0,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-A-48.wav,23,fireworks,fireworks,1,1,0.48928284645080566,0.21190762519836426,0.9962808712719532,1.0,39,3.6888794541139363,0.48928284645080566,0.5336971282958984,0.5121081471443176,0.04441428184509277,0.022825300693511963,0.02158898115158081,1
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-A-48.wav,43,thunderstorm,fireworks,0,1,0.48928284645080566,0.21190762519836426,0.9962808712719532,1.0,39,3.6888794541139363,0.2773752212524414,0.34294554591178894,0.30817538499832153,0.06557032465934753,0.030800163745880127,0.03477016091346741,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-A-48.wav,14,crackling fire,fireworks,0,1,0.48928284645080566,0.21190762519836426,0.9962808712719532,1.0,39,3.6888794541139363,0.25745871663093567,0.3942500948905945,0.32459205389022827,0.1367913782596588,0.0671333372592926,0.06965804100036621,0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-A-48.wav,8,church bells,fireworks,0,1,0.48928284645080566,0.21190762519836426,0.9962808712719532,1.0,39,3.6888794541139363,0.21842047572135925,0.3547167181968689,0.2850154936313629,0.13629624247550964,0.06659501791000366,0.06970122456550598,0
