dataset_name,sample_id,candidate_index,candidate_class,true_label,is_ground_truth,is_key_candidate,baseline_top1,baseline_margin,entropy,hop2_activation,prompt_count,prompt_count_log1p,base_score,orig_score,ours_score,orig_minus_base,ours_minus_base,orig_minus_ours,oracle_label
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-Wd1pV7UjWg_60.000_70.000.wav,13,train,train horn,1,1,0.36404457688331604,0.016197651624679565,0.9989616468292943,1.0,37,3.6375861597263857,0.36404457688331604,0.5253270864486694,0.4423150420188904,0.1612825095653534,0.07827046513557434,0.08301204442977905,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-Wd1pV7UjWg_60.000_70.000.wav,14,train horn,train horn,1,1,0.36404457688331604,0.016197651624679565,0.9989616468292943,1.0,37,3.6375861597263857,0.3478469252586365,0.5188677906990051,0.4294593930244446,0.17102086544036865,0.0816124677658081,0.08940839767456055,1
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-Wd1pV7UjWg_60.000_70.000.wav,16,"air horn, truck horn",train horn,0,1,0.36404457688331604,0.016197651624679565,0.9989616468292943,1.0,37,3.6375861597263857,0.2594006359577179,0.2594006359577179,0.2594006359577179,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-Wd1pV7UjWg_60.000_70.000.wav,15,truck,train horn,0,1,0.36404457688331604,0.016197651624679565,0.9989616468292943,1.0,37,3.6375861597263857,0.23296764492988586,0.41555559635162354,0.32027357816696167,0.18258795142173767,0.0873059332370758,0.09528201818466187,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-Wd1pV7UjWg_60.000_70.000.wav,7,"fire engine, fire truck (siren)",train horn,0,0,0.36404457688331604,0.016197651624679565,0.9989616468292943,1.0,37,3.6375861597263857,0.23043468594551086,0.23043468594551086,0.23043468594551086,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-jj2tyuf6-A_80.000_90.000.wav,14,train horn,train horn,1,1,0.25511297583580017,0.02677413821220398,0.9992344425737114,1.0,51,3.951243718581427,0.25511297583580017,0.3970095217227936,0.3301193118095398,0.1418965458869934,0.07500633597373962,0.06689020991325378,1
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-jj2tyuf6-A_80.000_90.000.wav,16,"air horn, truck horn",train horn,1,1,0.25511297583580017,0.02677413821220398,0.9992344425737114,1.0,51,3.951243718581427,0.2283388376235962,0.2283388376235962,0.2283388376235962,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-jj2tyuf6-A_80.000_90.000.wav,13,train,train horn,0,1,0.25511297583580017,0.02677413821220398,0.9992344425737114,1.0,51,3.951243718581427,0.158424973487854,0.3034202456474304,0.23605060577392578,0.14499527215957642,0.07762563228607178,0.06736963987350464,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-jj2tyuf6-A_80.000_90.000.wav,15,truck,train horn,0,0,0.25511297583580017,0.02677413821220398,0.9992344425737114,1.0,51,3.951243718581427,0.13730305433273315,0.2726573050022125,0.20945438742637634,0.13535425066947937,0.07215133309364319,0.06320291757583618,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-jj2tyuf6-A_80.000_90.000.wav,2,bus,train horn,1,1,0.25511297583580017,0.02677413821220398,0.9992344425737114,1.0,51,3.951243718581427,0.13591939210891724,0.29952049255371094,0.22285588085651398,0.1636011004447937,0.08693648874759674,0.07666461169719696,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-nGBPqlRNg4_30.000_40.000.wav,14,train horn,train horn,1,1,0.40275946259498596,0.10807392001152039,0.9972508034666699,1.0,36,3.6109179126442243,0.40275946259498596,0.5621576309204102,0.47643202543258667,0.1593981683254242,0.07367256283760071,0.08572560548782349,1
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-nGBPqlRNg4_30.000_40.000.wav,13,train,train horn,1,1,0.40275946259498596,0.10807392001152039,0.9972508034666699,1.0,36,3.6109179126442243,0.2946855425834656,0.5437051653862,0.40880087018013,0.24901962280273438,0.11411532759666443,0.13490429520606995,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-nGBPqlRNg4_30.000_40.000.wav,16,"air horn, truck horn",train horn,0,1,0.40275946259498596,0.10807392001152039,0.9972508034666699,1.0,36,3.6109179126442243,0.28735363483428955,0.28735363483428955,0.28735363483428955,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-nGBPqlRNg4_30.000_40.000.wav,4,car alarm,train horn,0,1,0.40275946259498596,0.10807392001152039,0.9972508034666699,1.0,36,3.6109179126442243,0.16581103205680847,0.3100980222225189,0.23290622234344482,0.14428699016571045,0.06709519028663635,0.0771917998790741,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-nGBPqlRNg4_30.000_40.000.wav,7,"fire engine, fire truck (siren)",train horn,0,0,0.40275946259498596,0.10807392001152039,0.9972508034666699,1.0,36,3.6109179126442243,0.1474747359752655,0.1474747359752655,0.1474747359752655,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-u9BxBNcrw4_30.000_40.000.wav,14,train horn,train horn,1,1,0.33573290705680847,0.09932424128055573,0.9974915273790662,1.0,39,3.6888794541139363,0.33573290705680847,0.4208604097366333,0.3794536590576172,0.08512750267982483,0.043720752000808716,0.04140675067901611,1
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-u9BxBNcrw4_30.000_40.000.wav,16,"air horn, truck horn",train horn,0,1,0.33573290705680847,0.09932424128055573,0.9974915273790662,1.0,39,3.6888794541139363,0.23640866577625275,0.23640866577625275,0.23640866577625275,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-u9BxBNcrw4_30.000_40.000.wav,13,train,train horn,0,1,0.33573290705680847,0.09932424128055573,0.9974915273790662,1.0,39,3.6888794541139363,0.17269012331962585,0.3418622612953186,0.25659093260765076,0.16917213797569275,0.0839008092880249,0.08527132868766785,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-u9BxBNcrw4_30.000_40.000.wav,6,civil defense siren,train horn,0,0,0.33573290705680847,0.09932424128055573,0.9974915273790662,1.0,39,3.6888794541139363,0.12406107783317566,0.17724986374378204,0.15366098284721375,0.053188785910606384,0.029599905014038086,0.0235888808965683,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-u9BxBNcrw4_30.000_40.000.wav,7,"fire engine, fire truck (siren)",train horn,0,0,0.33573290705680847,0.09932424128055573,0.9974915273790662,1.0,39,3.6888794541139363,0.08356142789125443,0.08356142789125443,0.08356142789125443,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-zqW9xCZd80_260.000_270.000.wav,7,"fire engine, fire truck (siren)",train horn,0,1,0.20016244053840637,0.03315301239490509,0.9998171425795026,1.0,43,3.784189633918261,0.20016244053840637,0.20016244053840637,0.20016244053840637,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-zqW9xCZd80_260.000_270.000.wav,0,ambulance (siren),train horn,0,1,0.20016244053840637,0.03315301239490509,0.9998171425795026,1.0,43,3.784189633918261,0.16700942814350128,0.29111775755882263,0.23758313059806824,0.12410832941532135,0.07057370245456696,0.053534626960754395,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-zqW9xCZd80_260.000_270.000.wav,2,bus,train horn,0,1,0.20016244053840637,0.03315301239490509,0.9998171425795026,1.0,43,3.784189633918261,0.15131311118602753,0.25886833667755127,0.21294674277305603,0.10755522549152374,0.0616336315870285,0.04592159390449524,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-zqW9xCZd80_260.000_270.000.wav,9,police car (siren),train horn,0,0,0.20016244053840637,0.03315301239490509,0.9998171425795026,1.0,43,3.784189633918261,0.13814356923103333,0.13814356923103333,0.13814356923103333,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y-zqW9xCZd80_260.000_270.000.wav,6,civil defense siren,train horn,0,1,0.20016244053840637,0.03315301239490509,0.9998171425795026,1.0,43,3.784189633918261,0.1332971751689911,0.284858375787735,0.21781109273433685,0.1515612006187439,0.08451391756534576,0.06704728305339813,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0HqeYIREv8M_30.000_40.000.wav,13,train,train horn,1,1,0.3422410786151886,0.07854390144348145,0.9988911332401862,1.0,51,3.951243718581427,0.3422410786151886,0.5260295867919922,0.43235063552856445,0.1837885081768036,0.09010955691337585,0.09367895126342773,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0HqeYIREv8M_30.000_40.000.wav,14,train horn,train horn,1,1,0.3422410786151886,0.07854390144348145,0.9988911332401862,1.0,51,3.951243718581427,0.26369717717170715,0.4706747829914093,0.36355671286582947,0.20697760581970215,0.09985953569412231,0.10711807012557983,1
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0HqeYIREv8M_30.000_40.000.wav,7,"fire engine, fire truck (siren)",train horn,0,1,0.3422410786151886,0.07854390144348145,0.9988911332401862,1.0,51,3.951243718581427,0.19806276261806488,0.19806276261806488,0.19806276261806488,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0HqeYIREv8M_30.000_40.000.wav,2,bus,train horn,0,1,0.3422410786151886,0.07854390144348145,0.9988911332401862,1.0,51,3.951243718581427,0.19362202286720276,0.4731629192829132,0.32816606760025024,0.27954089641571045,0.13454404473304749,0.14499685168266296,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0HqeYIREv8M_30.000_40.000.wav,15,truck,train horn,0,0,0.3422410786151886,0.07854390144348145,0.9988911332401862,1.0,51,3.951243718581427,0.1914825588464737,0.3959527015686035,0.29058611392974854,0.20447014272212982,0.09910355508327484,0.10536658763885498,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0IpYF91Fdt0_80.000_90.000.wav,14,train horn,train horn,1,1,0.33724239468574524,0.09476503729820251,0.9982722876130875,1.0,39,3.6888794541139363,0.33724239468574524,0.5264267325401306,0.4293026924133301,0.18918433785438538,0.09206029772758484,0.09712404012680054,1
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0IpYF91Fdt0_80.000_90.000.wav,16,"air horn, truck horn",train horn,0,1,0.33724239468574524,0.09476503729820251,0.9982722876130875,1.0,39,3.6888794541139363,0.24247735738754272,0.24247735738754272,0.24247735738754272,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0IpYF91Fdt0_80.000_90.000.wav,13,train,train horn,1,1,0.33724239468574524,0.09476503729820251,0.9982722876130875,1.0,39,3.6888794541139363,0.24243079125881195,0.45256301760673523,0.345273494720459,0.21013222634792328,0.10284270346164703,0.10728952288627625,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0IpYF91Fdt0_80.000_90.000.wav,6,civil defense siren,train horn,0,1,0.33724239468574524,0.09476503729820251,0.9982722876130875,1.0,39,3.6888794541139363,0.1441364884376526,0.25147348642349243,0.19916313886642456,0.10733699798583984,0.05502665042877197,0.05231034755706787,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0IpYF91Fdt0_80.000_90.000.wav,7,"fire engine, fire truck (siren)",train horn,0,0,0.33724239468574524,0.09476503729820251,0.9982722876130875,1.0,39,3.6888794541139363,0.1365448236465454,0.1365448236465454,0.1365448236465454,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0NaZejdABG0_90.000_100.000.wav,14,train horn,train horn,1,1,0.39457061886787415,0.09757325053215027,0.9986275961077844,1.0,39,3.6888794541139363,0.39457061886787415,0.5711870193481445,0.4764590263366699,0.17661640048027039,0.08188840746879578,0.09472799301147461,1
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0NaZejdABG0_90.000_100.000.wav,13,train,train horn,1,1,0.39457061886787415,0.09757325053215027,0.9986275961077844,1.0,39,3.6888794541139363,0.2969973683357239,0.5191904902458191,0.4001017212867737,0.22219312191009521,0.1031043529510498,0.11908876895904541,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0NaZejdABG0_90.000_100.000.wav,16,"air horn, truck horn",train horn,0,1,0.39457061886787415,0.09757325053215027,0.9986275961077844,1.0,39,3.6888794541139363,0.29265350103378296,0.29265350103378296,0.29265350103378296,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0NaZejdABG0_90.000_100.000.wav,7,"fire engine, fire truck (siren)",train horn,0,0,0.39457061886787415,0.09757325053215027,0.9986275961077844,1.0,39,3.6888794541139363,0.22938913106918335,0.22938913106918335,0.22938913106918335,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0NaZejdABG0_90.000_100.000.wav,6,civil defense siren,train horn,0,1,0.39457061886787415,0.09757325053215027,0.9986275961077844,1.0,39,3.6888794541139363,0.2053980827331543,0.3306833505630493,0.26564449071884155,0.12528526782989502,0.060246407985687256,0.06503885984420776,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0RurXUfKyow_4.000_14.000.wav,16,"air horn, truck horn",train horn,0,1,0.3256617784500122,0.0395892858505249,0.9997178161898032,1.0,34,3.5553480614894135,0.3256617784500122,0.3256617784500122,0.3256617784500122,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0RurXUfKyow_4.000_14.000.wav,14,train horn,train horn,1,1,0.3256617784500122,0.0395892858505249,0.9997178161898032,1.0,34,3.5553480614894135,0.2860724925994873,0.4996638298034668,0.3905162811279297,0.2135913372039795,0.10444378852844238,0.10914754867553711,1
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0RurXUfKyow_4.000_14.000.wav,7,"fire engine, fire truck (siren)",train horn,0,1,0.3256617784500122,0.0395892858505249,0.9997178161898032,1.0,34,3.5553480614894135,0.26857221126556396,0.26857221126556396,0.26857221126556396,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0RurXUfKyow_4.000_14.000.wav,8,motorcycle,train horn,0,1,0.3256617784500122,0.0395892858505249,0.9997178161898032,1.0,34,3.5553480614894135,0.2459154725074768,0.3396987318992615,0.2940811514854431,0.09378325939178467,0.04816567897796631,0.04561758041381836,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0RurXUfKyow_4.000_14.000.wav,15,truck,train horn,0,0,0.3256617784500122,0.0395892858505249,0.9997178161898032,1.0,34,3.5553480614894135,0.24483349919319153,0.3213246762752533,0.285220742225647,0.07649117708206177,0.040387243032455444,0.03610393404960632,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0_HnD-rW3lI_170.000_180.000.wav,14,train horn,train horn,1,1,0.3339262306690216,0.06761646270751953,0.9987275150486529,1.0,39,3.6888794541139363,0.3339262306690216,0.4545840620994568,0.3941798806190491,0.12065783143043518,0.060253649950027466,0.060404181480407715,1
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0_HnD-rW3lI_170.000_180.000.wav,16,"air horn, truck horn",train horn,0,1,0.3339262306690216,0.06761646270751953,0.9987275150486529,1.0,39,3.6888794541139363,0.2663097679615021,0.2663097679615021,0.2663097679615021,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0_HnD-rW3lI_170.000_180.000.wav,13,train,train horn,1,1,0.3339262306690216,0.06761646270751953,0.9987275150486529,1.0,39,3.6888794541139363,0.20933803915977478,0.3754271864891052,0.2919200658798218,0.16608914732933044,0.082582026720047,0.08350712060928345,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0_HnD-rW3lI_170.000_180.000.wav,6,civil defense siren,train horn,0,0,0.3339262306690216,0.06761646270751953,0.9987275150486529,1.0,39,3.6888794541139363,0.17863740026950836,0.26211491227149963,0.22250351309776306,0.08347751200199127,0.0438661128282547,0.03961139917373657,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y0_HnD-rW3lI_170.000_180.000.wav,7,"fire engine, fire truck (siren)",train horn,0,0,0.3339262306690216,0.06761646270751953,0.9987275150486529,1.0,39,3.6888794541139363,0.1603616178035736,0.1603616178035736,0.1603616178035736,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y10i60V1RZkQ_210.000_220.000.wav,14,train horn,train horn,1,1,0.35302501916885376,0.10343413054943085,0.9979855669161996,1.0,39,3.6888794541139363,0.35302501916885376,0.50738525390625,0.42766255140304565,0.15436023473739624,0.0746375322341919,0.07972270250320435,1
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y10i60V1RZkQ_210.000_220.000.wav,13,train,train horn,1,1,0.35302501916885376,0.10343413054943085,0.9979855669161996,1.0,39,3.6888794541139363,0.2495908886194229,0.4878586530685425,0.3639456033706665,0.23826776444911957,0.11435471475124359,0.12391304969787598,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y10i60V1RZkQ_210.000_220.000.wav,16,"air horn, truck horn",train horn,0,1,0.35302501916885376,0.10343413054943085,0.9979855669161996,1.0,39,3.6888794541139363,0.21661201119422913,0.21661201119422913,0.21661201119422913,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y10i60V1RZkQ_210.000_220.000.wav,6,civil defense siren,train horn,0,1,0.35302501916885376,0.10343413054943085,0.9979855669161996,1.0,39,3.6888794541139363,0.1452803611755371,0.27975136041641235,0.21200571954250336,0.13447099924087524,0.06672535836696625,0.067745640873909,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y10i60V1RZkQ_210.000_220.000.wav,7,"fire engine, fire truck (siren)",train horn,0,0,0.35302501916885376,0.10343413054943085,0.9979855669161996,1.0,39,3.6888794541139363,0.13395048677921295,0.13395048677921295,0.13395048677921295,0.0,0.0,0.0,0
dcase,/home/star/zkx/iknow-audio/data/DCASE17-T4/audio/Y1FJY5X1iY9I_170.000_180.000.wav,14,train horn,train horn,1,1,0.403367280960083,0.0992169976234436,0.9975146368746562,1.0,50,3.9318256327243257,0.403367280960083,0.5632709860801697,0.47730183601379395,0.15990370512008667,0.07393455505371094,0.08596915006637573,1
