dataset_name,sample_id,true_label,candidate_index,candidate_label,is_true_candidate,choose_orig,baseline_top1,baseline_margin,entropy,hop2_activation,prompt_count_log1p,base_i,orig_minus_base_i,ours_minus_base_i,orig_minus_ours_i
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-A-22.wav,clapping,9,clapping,1.0,1.0,0.4057266414165497,0.24023717641830444,0.9964405638119921,0.0,3.828641396489095,0.4057266414165497,0.0536784827709198,0.029043644666671753,0.024634838104248047
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-A-22.wav,clapping,29,hen,0.0,0.0,0.4057266414165497,0.24023717641830444,0.9964405638119921,0.0,3.828641396489095,0.16548946499824524,-0.01395447552204132,-0.006841748952865601,-0.00711272656917572
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-A-22.wav,clapping,32,laughing,0.0,0.0,0.4057266414165497,0.24023717641830444,0.9964405638119921,0.0,3.828641396489095,0.16545744240283966,0.023843154311180115,0.01496364176273346,0.008879512548446655
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-A-22.wav,clapping,23,fireworks,0.0,0.0,0.4057266414165497,0.24023717641830444,0.9964405638119921,0.0,3.828641396489095,0.1366160660982132,0.10030490159988403,0.05178609490394592,0.04851880669593811
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-B-22.wav,clapping,9,clapping,1.0,0.0,0.40326446294784546,0.2066413164138794,0.9971398482602792,1.0,5.099866427824198,0.40326446294784546,-0.004949599504470825,-0.0005315542221069336,-0.004418045282363892
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-B-22.wav,clapping,29,hen,0.0,1.0,0.40326446294784546,0.2066413164138794,0.9971398482602792,1.0,5.099866427824198,0.19662314653396606,0.0004718303680419922,0.012036561965942383,-0.01156473159790039
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-B-22.wav,clapping,16,crow,0.0,0.0,0.40326446294784546,0.2066413164138794,0.9971398482602792,1.0,5.099866427824198,0.18639880418777466,-0.04348325729370117,-0.020670205354690552,-0.02281305193901062
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-104089-B-22.wav,clapping,23,fireworks,0.0,0.0,0.40326446294784546,0.2066413164138794,0.9971398482602792,1.0,5.099866427824198,0.14760856330394745,0.07512439787387848,0.039584770798683167,0.03553962707519531
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-105224-A-22.wav,clapping,9,clapping,1.0,0.0,0.35207095742225647,0.1695014089345932,0.9979617908005444,1.0,5.099866427824198,0.35207095742225647,-0.009865373373031616,-0.0038369596004486084,-0.006028413772583008
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-105224-A-22.wav,clapping,29,hen,0.0,0.0,0.35207095742225647,0.1695014089345932,0.9979617908005444,1.0,5.099866427824198,0.18256954848766327,0.027501627802848816,0.02638709545135498,0.0011145323514938354
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-105224-A-22.wav,clapping,16,crow,0.0,0.0,0.35207095742225647,0.1695014089345932,0.9979617908005444,1.0,5.099866427824198,0.17148754000663757,-0.019703388214111328,0.0038107335567474365,-0.023514121770858765
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-105224-A-22.wav,clapping,23,fireworks,0.0,0.0,0.35207095742225647,0.1695014089345932,0.9979617908005444,1.0,5.099866427824198,0.13449104130268097,0.07561950385570526,0.041495516896247864,0.0341239869594574
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-110389-A-0.wav,dog,18,dog,1.0,1.0,0.3079109191894531,0.0946756899356842,0.999293179208336,1.0,4.624972813284271,0.3079109191894531,0.05418342351913452,0.03269749879837036,0.02148592472076416
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-110389-A-0.wav,dog,16,crow,0.0,1.0,0.3079109191894531,0.0946756899356842,0.999293179208336,1.0,4.624972813284271,0.21323522925376892,-0.01336011290550232,-0.0038283169269561768,-0.009531795978546143
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-110389-A-0.wav,dog,13,cow,0.0,1.0,0.3079109191894531,0.0946756899356842,0.999293179208336,1.0,4.624972813284271,0.20440801978111267,-0.023213490843772888,0.00028711557388305664,-0.023500606417655945
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-110537-A-22.wav,clapping,9,clapping,1.0,1.0,0.30187350511550903,0.1391126811504364,0.9986939618387096,1.0,4.605170185988091,0.30187350511550903,0.06120651960372925,0.035502612590789795,0.025703907012939453
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-110537-A-22.wav,clapping,8,church bells,0.0,0.0,0.30187350511550903,0.1391126811504364,0.9986939618387096,1.0,4.605170185988091,0.16276082396507263,0.10974514484405518,0.06353181600570679,0.04621332883834839
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-110537-A-22.wav,clapping,29,hen,0.0,0.0,0.30187350511550903,0.1391126811504364,0.9986939618387096,1.0,4.605170185988091,0.15447688102722168,0.07152622938156128,0.05073513090610504,0.020791098475456238
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-110537-A-22.wav,clapping,11,clock tick,0.0,0.0,0.30187350511550903,0.1391126811504364,0.9986939618387096,1.0,4.605170185988091,0.13644440472126007,0.09629778563976288,0.05513422191143036,0.04116356372833252
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115521-A-19.wav,thunderstorm,43,thunderstorm,1.0,1.0,0.36319082975387573,0.2192392349243164,0.9971711794033389,1.0,3.4339872044851463,0.36319082975387573,0.06181970238685608,0.03232601284980774,0.02949368953704834
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115521-A-19.wav,thunderstorm,49,wind,0.0,0.0,0.36319082975387573,0.2192392349243164,0.9971711794033389,1.0,3.4339872044851463,0.14395159482955933,0.18743351101875305,0.099424809217453,0.08800870180130005
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115521-A-19.wav,thunderstorm,36,rain,0.0,0.0,0.36319082975387573,0.2192392349243164,0.9971711794033389,1.0,3.4339872044851463,0.1387767791748047,0.2703722417354584,0.1381615400314331,0.13221070170402527
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-A-48.wav,fireworks,23,fireworks,1.0,1.0,0.48928284645080566,0.21190762519836426,0.9962808712719532,1.0,3.6888794541139363,0.48928284645080566,0.04441428184509277,0.022825300693511963,0.02158898115158081
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-A-48.wav,fireworks,43,thunderstorm,0.0,0.0,0.48928284645080566,0.21190762519836426,0.9962808712719532,1.0,3.6888794541139363,0.2773752212524414,0.06557032465934753,0.030800163745880127,0.03477016091346741
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-A-48.wav,fireworks,14,crackling fire,0.0,0.0,0.48928284645080566,0.21190762519836426,0.9962808712719532,1.0,3.6888794541139363,0.25745871663093567,0.1367913782596588,0.0671333372592926,0.06965804100036621
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-A-48.wav,fireworks,8,church bells,0.0,0.0,0.48928284645080566,0.21190762519836426,0.9962808712719532,1.0,3.6888794541139363,0.21842047572135925,0.13629624247550964,0.06659501791000366,0.06970122456550598
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-B-48.wav,fireworks,23,fireworks,1.0,1.0,0.4768293499946594,0.31810063123703003,0.9941380581071457,1.0,3.6888794541139363,0.4768293499946594,0.06892579793930054,0.03435361385345459,0.03457218408584595
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-B-48.wav,fireworks,8,church bells,0.0,0.0,0.4768293499946594,0.31810063123703003,0.9941380581071457,1.0,3.6888794541139363,0.1587287187576294,0.11284425854682922,0.05655401945114136,0.056290239095687866
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-B-48.wav,fireworks,20,door wood knock,0.0,0.0,0.4768293499946594,0.31810063123703003,0.9941380581071457,1.0,3.6888794541139363,0.15590032935142517,0.0,0.0,0.0
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-B-48.wav,fireworks,14,crackling fire,0.0,0.0,0.4768293499946594,0.31810063123703003,0.9941380581071457,1.0,3.6888794541139363,0.14501166343688965,0.20847615599632263,0.10079202055931091,0.10768413543701172
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-C-48.wav,fireworks,23,fireworks,1.0,1.0,0.44001197814941406,0.2201332300901413,0.9962885744371499,0.0,3.988984046564274,0.44001197814941406,0.06269001960754395,0.03249824047088623,0.030191779136657715
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-C-48.wav,fireworks,8,church bells,0.0,0.0,0.44001197814941406,0.2201332300901413,0.9962885744371499,0.0,3.988984046564274,0.21987874805927277,0.08773042261600494,0.0464639812707901,0.041266441345214844
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-C-48.wav,fireworks,43,thunderstorm,0.0,0.0,0.44001197814941406,0.2201332300901413,0.9962885744371499,0.0,3.988984046564274,0.2048811912536621,0.07084164023399353,0.034635499119758606,0.036206141114234924
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115545-C-48.wav,fireworks,14,crackling fire,0.0,0.0,0.44001197814941406,0.2201332300901413,0.9962885744371499,0.0,3.988984046564274,0.16416914761066437,0.1358266919851303,0.06958822906017303,0.06623846292495728
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115546-A-48.wav,fireworks,23,fireworks,1.0,1.0,0.44642502069473267,0.22360911965370178,0.9963456074871638,0.0,3.988984046564274,0.44642502069473267,0.047046005725860596,0.024936825037002563,0.022109180688858032
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115546-A-48.wav,fireworks,8,church bells,0.0,0.0,0.44642502069473267,0.22360911965370178,0.9963456074871638,0.0,3.988984046564274,0.22281590104103088,0.08684444427490234,0.04579383134841919,0.041050612926483154
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115546-A-48.wav,fireworks,43,thunderstorm,0.0,0.0,0.44642502069473267,0.22360911965370178,0.9963456074871638,0.0,3.988984046564274,0.1991541087627411,0.07971954345703125,0.03863382339477539,0.04108572006225586
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115546-A-48.wav,fireworks,14,crackling fire,0.0,0.0,0.44642502069473267,0.22360911965370178,0.9963456074871638,0.0,3.988984046564274,0.18321210145950317,0.148995041847229,0.07541978359222412,0.07357525825500488
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115920-A-22.wav,clapping,9,clapping,1.0,1.0,0.3919772505760193,0.23695500195026398,0.9963013142872829,1.0,4.5217885770490405,0.3919772505760193,0.09190729260444641,0.048228442668914795,0.043678849935531616
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115920-A-22.wav,clapping,29,hen,0.0,0.0,0.3919772505760193,0.23695500195026398,0.9963013142872829,1.0,4.5217885770490405,0.1550222486257553,0.037398502230644226,0.03044348955154419,0.006955012679100037
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115920-A-22.wav,clapping,16,crow,0.0,0.0,0.3919772505760193,0.23695500195026398,0.9963013142872829,1.0,4.5217885770490405,0.1402565985918045,0.0081702321767807,0.008571788668632507,-0.00040155649185180664
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115920-A-22.wav,clapping,24,footsteps,0.0,0.0,0.3919772505760193,0.23695500195026398,0.9963013142872829,1.0,4.5217885770490405,0.12565726041793823,0.1365342140197754,0.06899881362915039,0.067535400390625
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115920-A-22.wav,clapping,32,laughing,0.0,0.0,0.3919772505760193,0.23695500195026398,0.9963013142872829,1.0,4.5217885770490405,0.11515603214502335,0.07975757867097855,0.04275565594434738,0.037001922726631165
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115920-B-22.wav,clapping,9,clapping,1.0,1.0,0.28489041328430176,0.1488649845123291,0.998638928648891,0.0,3.828641396489095,0.28489041328430176,0.033957719802856445,0.021332144737243652,0.012625575065612793
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115920-B-22.wav,clapping,16,crow,0.0,0.0,0.28489041328430176,0.1488649845123291,0.998638928648891,0.0,3.828641396489095,0.13602542877197266,-0.0226760134100914,-0.014312148094177246,-0.008363865315914154
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115920-B-22.wav,clapping,29,hen,0.0,0.0,0.28489041328430176,0.1488649845123291,0.998638928648891,0.0,3.828641396489095,0.1340017020702362,-0.016731776297092438,-0.010630562901496887,-0.0061012133955955505
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115920-B-22.wav,clapping,32,laughing,0.0,0.0,0.28489041328430176,0.1488649845123291,0.998638928648891,0.0,3.828641396489095,0.12543274462223053,0.015116050839424133,0.011690005660057068,0.0034260451793670654
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115920-B-22.wav,clapping,23,fireworks,0.0,0.0,0.28489041328430176,0.1488649845123291,0.998638928648891,0.0,3.828641396489095,0.1086634173989296,0.054188527166843414,0.03218796104192734,0.022000566124916077
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115921-A-22.wav,clapping,9,clapping,1.0,1.0,0.3073360323905945,0.1711866706609726,0.9980740792470653,0.0,3.828641396489095,0.3073360323905945,0.08157405257225037,0.04609265923500061,0.035481393337249756
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115921-A-22.wav,clapping,29,hen,0.0,0.0,0.3073360323905945,0.1711866706609726,0.9980740792470653,0.0,3.828641396489095,0.1361493617296219,0.008558273315429688,0.007353857159614563,0.0012044161558151245
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115921-A-22.wav,clapping,16,crow,0.0,0.0,0.3073360323905945,0.1711866706609726,0.9980740792470653,0.0,3.828641396489095,0.128970667719841,-0.01593434065580368,-0.0058692097663879395,-0.010065130889415741
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115921-A-22.wav,clapping,32,laughing,0.0,0.0,0.3073360323905945,0.1711866706609726,0.9980740792470653,0.0,3.828641396489095,0.11650188267230988,0.07400195300579071,0.04265691339969635,0.03134503960609436
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-115921-A-22.wav,clapping,23,fireworks,0.0,0.0,0.3073360323905945,0.1711866706609726,0.9980740792470653,0.0,3.828641396489095,0.09786660969257355,0.07997152209281921,0.045241937041282654,0.03472958505153656
