dataset_name,sample_id,true_label,baseline_top1,baseline_margin,entropy,hop2_activation,prompt_count_log1p,oracle_choose_orig_ratio,key_candidate_count
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-196660-B-8.wav,sheep,0.45048603415489197,0.12656694650650024,0.9969254188060063,0.0,3.9702919135521215,0.2,3
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-19840-A-36.wav,vacuum cleaner,0.44877922534942627,0.1571677029132843,0.9975290803094,0.0,4.07753744390572,0.0,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-19872-A-36.wav,vacuum cleaner,0.46702730655670166,0.18944919109344482,0.9977918767528406,0.0,4.07753744390572,0.2,5
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-19872-B-36.wav,vacuum cleaner,0.509480357170105,0.13861778378486633,0.9965724805159852,0.0,4.007333185232471,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-19898-A-41.wav,chainsaw,0.41327589750289917,0.1340574324131012,0.9973816091372213,1.0,4.820281565605037,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-19898-B-41.wav,chainsaw,0.46893370151519775,0.14243102073669434,0.9954018216127781,1.0,5.598421958998374,0.4,3
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-19898-C-41.wav,chainsaw,0.4727396070957184,0.14932051301002502,0.9963555327192442,1.0,4.624972813284271,0.4,3
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-20133-A-39.wav,glass breaking,0.3373481333255768,0.18098512291908264,0.9977486205175055,1.0,3.7612001156935624,0.0,3
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-202111-A-3.wav,cow,0.3064383864402771,0.05753597617149353,0.9996657457558294,0.0,3.8918202981106265,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-20545-A-28.wav,snoring,0.4358096122741699,0.10687664151191711,0.9964436747056292,1.0,3.6888794541139363,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-20736-A-18.wav,toilet flush,0.36397862434387207,0.18713507056236267,0.9968587567994965,0.0,4.060443010546419,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-208757-A-2.wav,pig,0.44358351826667786,0.16563504934310913,0.9979046096127382,0.0,3.828641396489095,0.2,3
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-208757-B-2.wav,pig,0.44076868891716003,0.13490107655525208,0.9987401808298898,1.0,3.6635616461296463,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-208757-C-2.wav,pig,0.4092385768890381,0.08194988965988159,0.9990347528297667,0.0,3.828641396489095,0.2,3
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-208757-D-2.wav,pig,0.4393039345741272,0.16049230098724365,0.9976710703832657,0.0,3.828641396489095,0.2,3
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-208757-E-2.wav,pig,0.41629558801651,0.137032151222229,0.9984237585056569,0.0,3.828641396489095,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-211527-A-20.wav,crying baby,0.3067164421081543,0.0805906355381012,0.9983308020410239,1.0,3.7135720667043075,0.0,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-211527-B-20.wav,crying baby,0.3642265796661377,0.08871078491210938,0.998970535096829,1.0,4.382026634673881,0.0,5
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-211527-C-20.wav,crying baby,0.3807985186576843,0.1763409972190857,0.9970707419801975,1.0,3.7135720667043075,0.0,3
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-21189-A-10.wav,rain,0.40012088418006897,0.1141819953918457,0.9970301522251227,1.0,4.110873864173311,0.4,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-21421-A-46.wav,church bells,0.41610437631607056,0.2624780237674713,0.995265682981706,0.0,4.143134726391533,0.2,3
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-21896-A-35.wav,washing machine,0.35579612851142883,0.09876170754432678,0.9983969455652607,0.0,4.025351690735149,0.2,5
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-21934-A-38.wav,clock tick,0.339727520942688,0.06722736358642578,0.9976805512019694,1.0,3.6375861597263857,0.2,3
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-21935-A-38.wav,clock tick,0.3791636526584625,0.054023176431655884,0.996255243433895,0.0,4.07753744390572,0.2,5
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-223162-A-25.wav,footsteps,0.3381824791431427,0.13514292240142822,0.9977239555750969,1.0,3.332204510175204,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-22694-A-20.wav,crying baby,0.40535247325897217,0.16324862837791443,0.997233249138289,1.0,3.7135720667043075,0.0,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-22694-B-20.wav,crying baby,0.36671483516693115,0.18576835095882416,0.9976709963143696,1.0,3.7612001156935624,0.0,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-22804-A-46.wav,church bells,0.4762686491012573,0.32094013690948486,0.9931864209297712,0.0,4.219507705176107,0.2,3
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-22882-A-44.wav,engine,0.2920929789543152,0.052432551980018616,0.999472351868055,1.0,3.737669618283368,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-23094-A-15.wav,water drops,0.40144360065460205,0.1037035584449768,0.9989543140085783,1.0,3.8066624897703196,0.0,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-23094-B-15.wav,water drops,0.37615424394607544,0.08879855275154114,0.9989452035343552,1.0,3.8066624897703196,0.0,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-23222-A-19.wav,thunderstorm,0.37109431624412537,0.08886668086051941,0.9975855208082449,0.0,3.828641396489095,0.2,5
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-23222-B-19.wav,thunderstorm,0.41157761216163635,0.17651915550231934,0.9973087253434373,0.0,3.784189633918261,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-23706-A-49.wav,hand saw,0.3081629276275635,0.10029515624046326,0.9987418844145005,0.0,3.8501476017100584,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-23996-A-35.wav,washing machine,0.5183153748512268,0.17880386114120483,0.9965826279547539,0.0,4.025351690735149,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-23996-B-35.wav,washing machine,0.33006584644317627,0.005030423402786255,0.9991780020748665,0.0,4.007333185232471,0.2,5
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-24074-A-43.wav,car horn,0.37311846017837524,0.1357562094926834,0.99738812720008,0.0,4.04305126783455,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-24076-A-43.wav,car horn,0.31620824337005615,0.09808328747749329,0.9982441414325611,0.0,3.9318256327243257,0.2,3
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-24524-A-19.wav,thunderstorm,0.4223179519176483,0.21040025353431702,0.9966166996469701,0.0,3.784189633918261,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-24524-B-19.wav,thunderstorm,0.43677300214767456,0.2004413604736328,0.996980526064721,1.0,3.4965075614664802,0.2,3
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-24524-C-19.wav,thunderstorm,0.4065207839012146,0.16630466282367706,0.997688846918335,1.0,3.4657359027997265,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-24796-A-47.wav,airplane,0.4577701687812805,0.17811331152915955,0.9972559882893984,0.0,3.9702919135521215,0.4,5
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-254507-A-43.wav,car horn,0.2755996882915497,0.05775560438632965,0.9989503142881877,0.0,4.007333185232471,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-25777-A-48.wav,fireworks,0.47743529081344604,0.2620186358690262,0.995177540995321,0.0,4.1588830833596715,0.2,3
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-25781-A-48.wav,fireworks,0.4922771453857422,0.31142640113830566,0.9935372112218046,1.0,3.828641396489095,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-260640-A-2.wav,pig,0.42938533425331116,0.14531204104423523,0.9979694939657411,0.0,3.828641396489095,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-260640-B-2.wav,pig,0.42773374915122986,0.19630825519561768,0.9974464934902241,0.0,3.8918202981106265,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-260640-C-2.wav,pig,0.42578205466270447,0.1862180382013321,0.9975067115027713,0.0,3.8918202981106265,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-26143-A-21.wav,sneezing,0.38194677233695984,0.1056426465511322,0.9974584185824997,0.0,3.9318256327243257,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-26176-A-43.wav,car horn,0.279681533575058,0.0954708456993103,0.9994382801758389,1.0,4.564348191467836,0.2,5
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-26177-A-43.wav,car horn,0.2743474841117859,0.08252081274986267,0.9994511681637642,1.0,5.1298987149230735,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-26188-A-30.wav,door wood knock,0.4094906449317932,0.11445295810699463,0.996228504562395,1.0,3.6109179126442243,0.0,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-26222-A-10.wav,rain,0.4054095447063446,0.10856655240058899,0.9972495442954359,1.0,3.6635616461296463,0.4,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-26806-A-1.wav,rooster,0.40907955169677734,0.1658603996038437,0.9979678644500264,0.0,4.060443010546419,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-27165-A-35.wav,washing machine,0.2927524745464325,0.043436408042907715,0.9993733958228361,0.0,4.025351690735149,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-27166-A-35.wav,washing machine,0.44213712215423584,0.126793771982193,0.9969983025997903,1.0,4.653960350157523,0.4,5
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-27403-A-28.wav,snoring,0.4483644664287567,0.17022442817687988,0.996068145402291,1.0,3.4657359027997265,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-27405-A-28.wav,snoring,0.42800572514533997,0.17835399508476257,0.9968986058656102,1.0,3.6635616461296463,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-27724-A-1.wav,rooster,0.43251341581344604,0.15597909688949585,0.997830392578824,0.0,4.07753744390572,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-28005-A-18.wav,toilet flush,0.3946428894996643,0.0935477614402771,0.998256214662629,0.0,4.07753744390572,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-28135-A-11.wav,sea waves,0.37842175364494324,0.11263251304626465,0.9980617097414128,1.0,3.5553480614894135,0.0,5
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-28135-B-11.wav,sea waves,0.3884228467941284,0.10921278595924377,0.9984872355496334,1.0,3.6109179126442243,0.0,5
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-28808-A-43.wav,car horn,0.35881149768829346,0.202284574508667,0.9974501228661341,0.0,3.9318256327243257,0.2,4
esc50,/home/star/zkx/CLAP/data/ESC-50/audio/1-29532-A-16.wav,wind,0.30993539094924927,0.04339304566383362,0.9996258966897158,0.0,4.007333185232471,0.2,4
